NOMETABELA;ORDEM;NOMECAMPO;CHAVE;OBRIGATORIO;TIPO;DESCRICAO;TABELAORIGEM;FORMATO;REGRAS
DESCONTO_LIQUIDADO_PAGO;12;BCO_Codigo;NÃO;COND;Caractere(3);Cód. do banco;CONTA_BANCARIA;;REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "DLP_TipoDocumento" for "'1', '2', '4', '5'".
DESCONTO_LIQUIDADO_PAGO;13;AGN_Codigo;NÃO;COND;Caractere(10);Cód. da agência;CONTA_BANCARIA;;REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "DLP_TipoDocumento" for "'1', '2', '4', '5'".
DESCONTO_LIQUIDADO_PAGO;14;CCBCO_Numero;NÃO;COND;Caractere(16);Núm. da conta corrente;CONTA_BANCARIA;;REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "DLP_TipoDocumento" for "'1', '2', '4', '5'".
DESCONTO_LIQUIDADO_PAGO;15;CCBCO_Tipo;NÃO;COND;Caractere(1);Tipo da conta corrente;CONTA_BANCARIA;1...4;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...4", quando o conteúdo do campo "DLP_TipoDocumento" for "'1', '2', '4', '5'".
DESCONTO_LIQUIDADO_PAGO;16;DLP_Valor;NÃO;SIM;Caractere(14,2);Valor pago;;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
DESCONTO_RECIBO_PAGTO;1;ORG_Codigo;SIM;SIM;Caractere(2);Cód. do órgão;RECIBO_PAGTO;;
DESCONTO_RECIBO_PAGTO;2;UNOR_Codigo;SIM;SIM;Caractere(3);Cód. da unidade orçamentária;RECIBO_PAGTO;;
DESCONTO_RECIBO_PAGTO;3;EMP_Numero;SIM;SIM;Caractere(11);Núm. do empenho;RECIBO_PAGTO;"999999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "999999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
DESCONTO_RECIBO_PAGTO;4;LIQ_Numero;SIM;SIM;Caractere(11);Núm. da liquidação;RECIBO_PAGTO;"999999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "999999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
DESCONTO_RECIBO_PAGTO;5;TDBG_Codigo;SIM;SIM;Inteiro;Cód. do tipo do desconto, benefício ou gratificação;TI.TIPO_DESC_BENEF_GRATIF;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
DESCONTO_RECIBO_PAGTO;6;RCPGTO_Numero;SIM;SIM;Caractere(10);Núm. do recibo;RECIBO_PAGTO;"99999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "99999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
DESCONTO_RECIBO_PAGTO;7;TDBG_Outro;NÃO;COND;Caractere(50);Outro tipo de desconto, benefício ou gratificação;TI.TIPO_DESC_BENEF_GRATIF;;REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "TDBG_Codigo" for "'98', '99'".
DESCONTO_RECIBO_PAGTO;8;DRCPGTO_Valor;NÃO;SIM;Caractere(14,2);Valor do desconto, benefício ou gratificação;;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
DESCONTO_RECIBO_PAGTO_EVENTUAL;1;CG_Identificacao;SIM;SIM;Caractere(20);CPF/CNPJ do credor;RECIBO_PAGTO_EVENTUAL;;REGRA 1: O conteúdo do campo deverá conter um número de CPF ("999.999.999-99") ou CNPJ ("99.999.999/9999-99") válido.
DESCONTO_RECIBO_PAGTO_EVENTUAL;2;RPGPS_Numero;SIM;SIM;Caractere(10);Núm. do recibo de pagamento;RECIBO_PAGTO_EVENTUAL;;
DESCONTO_RECIBO_PAGTO_EVENTUAL;3;TDBG_Codigo;SIM;SIM;Inteiro;Cód. do tipo do desconto, benefício ou gratificação;TI.TIPO_DESC_BENEF_GRATIF;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
DESCONTO_RECIBO_PAGTO_EVENTUAL;4;TDBG_Outro;NÃO;COND;Caractere(50);Outro tipo de desconto, benefício ou gratificação;;;REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "TDBG_Codigo" for "'98', '99'".
DESCONTO_RECIBO_PAGTO_EVENTUAL;5;DRPGPS_Valor;NÃO;SIM;Caractere(14,2);Valor total;;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
DIVIDA_PUBLICA;1;DVPB_NumSequencial;SIM;SIM;Inteiro;Núm. sequencial da dívida pública;;;REGRA 1: O conteúdo do campo deverá conter um número POSITIVO quando obrigatório.
DIVIDA_PUBLICA;2;TDVPB_Codigo;NÃO;SIM;Inteiro;Cód. do tipo da dívida pública;TI.TIPO_DIVIDA_PUBLICA;6...17|1, 2, 3, 99;REGRA 1: O conteúdo do campo deverá estar preenchido com "6...17|'1', '2', '3', '99'".
DIVIDA_PUBLICA;3;DVPB_Data;NÃO;SIM;Caractere(10);Data da inscrição ou liberação;;;REGRA 1: O conteúdo do campo deverá conter uma DATA válida, a DATA será validada segundo o critério "<= EXERCÍCIO" (ver regra d).
DIVIDA_PUBLICA;4;DVPB_DataPrimeiraParcela;NÃO;SIM;Caractere(10);Data da primeira parcela;;;REGRA 1: O conteúdo do campo deverá conter um valor MAIOR ou IGUAL ao conteúdo do campo "DVPB_Data".
DIVIDA_PUBLICA;5;DVPB_QtdeParcela;NÃO;SIM;Inteiro;Quantidade de parcelas;;;REGRA 1: O conteúdo do campo deverá conter um número POSITIVO quando obrigatório.
DIVIDA_PUBLICA;6;TMO_Codigo;NÃO;SIM;Caractere(1);Cód. do tipo da moeda;TI.TIPO_MOEDA;1...2|9;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...2|'9'".
DIVIDA_PUBLICA;7;DVPB_ValorContratado;NÃO;SIM;Caractere(14,2);Valor contratado;;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
DIVIDA_PUBLICA;8;DVPB_ValorParcela;NÃO;SIM;Caractere(14,2);Valor da parcela;;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
DIVIDA_PUBLICA;9;DVPB_ValorAutorizadoLei;NÃO;COND;Caractere(14,2);Valor autorizado por lei;;;REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "TDVPB_Codigo" for "'1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '12', '13', '14', '15', '16', '17', '99'". REGRA 2: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
DIVIDA_PUBLICA;10;DVPB_NumDocumento;NÃO;COND;Caractere(20);Núm. do termo de confissão;;;REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "TDVPB_Codigo" for "'1', '6', '7', '8', '9', '10', '11', '12'".
DIVIDA_PUBLICA;11;DVPB_SeqInscricao;NÃO;COND;Inteiro;Núm. sequencial da inscrição do precatório;;;REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "TDVPB_Codigo" for "'11'". REGRA 2: O conteúdo do campo deverá conter um número POSITIVO quando obrigatório.
DIVIDA_PUBLICA;12;DVPB_ContratoTitulo;NÃO;NÃO;Caractere(1);Contrato ou título;;"1" para contrato "2" para título da dívida pública ou letra do Tesouro;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...2".
DIVIDA_PUBLICA;13;CONT_Tipo;NÃO;COND;Inteiro;Tipo do contrato;CONTRATO;1...33|35, 36, 37;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...33|'35', '36', '37'", quando o conteúdo do campo "DVPB_ContratoTitulo" for "'1'".
DIVIDA_PUBLICA;14;CONT_Numero;NÃO;COND;Caractere(16);Núm. do contrato;CONTRATO;"99999999999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "DVPB_ContratoTitulo" for "'1'". REGRA 2: O conteúdo do campo deverá conter um valor no formato "99999999999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
DIVIDA_PUBLICA;15;CONT_NumAditivo;NÃO;COND;Caractere(16);Núm. do aditivo do contrato;CONTRATO;"99999999999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "DVPB_ContratoTitulo" for "'1'". REGRA 2: O conteúdo do campo deverá conter um valor no formato "99999999999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
DIVIDA_PUBLICA;16;BCO_Codigo;NÃO;COND;Caractere(3);Cód. do banco;TI.BANCO;;REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "TDVPB_Codigo" for "'1', '8', '9'".
DIVIDA_PUBLICA;17;CG_Identificacao;NÃO;COND;Caractere(20);CPF/CNPJ da empresa/ beneficiado;CADASTRO_GERAL;;REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "TDVPB_Codigo" for "'2', '16', '17', '11'". REGRA 2: O conteúdo do campo deverá conter um número de CPF ("999.999.999-99") ou CNPJ ("99.999.999/9999-99") válido.
DIVIDA_PUBLICA;18;LEI_Numero;NÃO;COND;Caractere(10);Núm. da lei da autorização;LEI;"99999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "TDVPB_Codigo" for "'1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '12', '13', '14', '15', '16', '17', '99'". REGRA 2: O conteúdo do campo deverá conter um valor no formato "99999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
DIVIDA_PUBLICA;19;TDVPB_Outro;NÃO;COND;Caractere(50);Outro tipo de dívida pública;;;REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "TDVPB_Codigo" for "'99'".
DIVIDA_PUBLICA_SALDO;1;DVPB_NumSequencial;SIM;SIM;Inteiro;Núm. sequencial da dívida pública;DIVIDA_PUBLICA;;REGRA 1: O conteúdo do campo deverá conter um número POSITIVO quando obrigatório.
DIVIDA_PUBLICA_SALDO;2;DVPBS_QtdeParcelasRestantes;NÃO;SIM;Inteiro;Quantidade de parcelas restantes;;;REGRA 1: O conteúdo do campo deverá conter um número POSITIVO quando obrigatório.
DIVIDA_PUBLICA_SALDO;3;DVPBS_Saldo;NÃO;SIM;Caractere(14,2);Saldo;;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
DOCUMENTO_DIVERSO;1;DD_Exercicio;SIM;SIM;Caractere(4);Exercício da aplicação/ execução do documento;;"9999" (NRO);REGRA 1: O conteúdo do campo deverá conter um MÊS ou ANO válido, o MÊS ou ANO será validado segundo o critério ">= EXERCÍCIO" (ver regra d).
DOCUMENTO_DIVERSO;2;DD_MesCompetencia;SIM;SIM;Inteiro;Mês de competência;;"99" (NRO);REGRA 1: O conteúdo do campo deverá estar preenchido com "1...13|'20', '21', '22', '23', '24', '99'". REGRA 2: O conteúdo do campo deverá conter um valor de bimestre (de "1" a "6"), de quadrimestre (de "1" a "3") ou de semestre (de "1" a "2") válido quando o conteúdo do campo "TDD_Codigo" for "'107', '108', '109', '124'" (anexos da LRF e audiências públicas). REGRA 3: O conteúdo do campo deverá conter um MÊS ou ANO válido, o MÊS ou ANO será validado segundo o critério "CARGA ESPECIAL" (ver regra d).
DOCUMENTO_DIVERSO;3;DD_Numero;SIM;SIM;Caractere(16);Núm. do documento;;"99999999999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "99999999999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "= EXERCÍCIO" (ver regra d).
DOCUMENTO_DIVERSO;4;TDD_Codigo;NÃO;SIM;Inteiro;Cód. do tipo do documento;TI.TIPO_DOCUMENTO_DIVERSO;1...186;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...186".
DOCUMENTO_DIVERSO;5;DD_TipoPeriodo;NÃO;COND;Inteiro;Tipo do período;;"1" para quadrimestral "2" para semestral;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...2", quando o conteúdo do campo "TDD_Codigo" for "'108', '124'".
DOCUMENTO_DIVERSO;6;DD_NomeArqPDF;NÃO;SIM;Caractere(19);Nome do arquivo PDF;;;REGRA 1: A formatação do nome do arquivo PDF deverá estar de acordo com a regra "DD_AAAAMM_99999.PDF".
DOCUMENTO_DIVERSO_PUBLICACAO;1;DD_Exercicio;SIM;SIM;Caractere(4);Exercício da competência;DOCUMENTO_DIVERSO;"9999" (NRO);REGRA 1: O conteúdo do campo deverá conter um MÊS ou ANO válido, o MÊS ou ANO será validado segundo o critério ">= EXERCÍCIO" (ver regra d).
DOCUMENTO_DIVERSO_PUBLICACAO;2;DD_MesCompetencia;SIM;SIM;Inteiro;Mês de competência;DOCUMENTO_DIVERSO;;
DOCUMENTO_DIVERSO_PUBLICACAO;3;DD_Numero;SIM;SIM;Caractere(16);Núm. do documento;DOCUMENTO_DIVERSO;"99999999999/AAAA" (NRO/ANO);
DOCUMENTO_DIVERSO_PUBLICACAO;4;LCPUBL_Codigo;SIM;SIM;Inteiro;Cód. do local de publicação;TI.LOCAL_PUBLICACAO;1...4|9;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...4|'9'".
DOCUMENTO_DIVERSO_PUBLICACAO;5;DDP_TipoPublicacao;SIM;SIM;Inteiro;Tipo da publicação;TI.TIPO_PUBLICACAO_DOCUMENTO;;REGRA 1: O conteúdo do campo deverá conter "0" (zero) quando o conteúdo do campo "LCPUBL_Codigo" for diferente de "'3'" ou um dos valores "'1', '2', '3', '4', '5', '6', '7'" quando o conteúdo do campo "LCPUBL_Codigo" for igual a "'3'".
DOCUMENTO_DIVERSO_PUBLICACAO;6;DDP_DataPublicacao;NÃO;SIM;Caractere(10);Data;;;REGRA 1: O conteúdo do campo deverá conter uma DATA válida, a DATA será validada segundo o critério "<= DATA ATUAL" (ver regra d).
DOCUMENTO_DIVERSO_PUBLICACAO;7;DDP_LocalPublicacao;NÃO;SIM;Caractere(255);Local;;;
DOCUMENTO_DIVERSO_PUBLICACAO;8;DDP_NumDiario;NÃO;COND;Caractere(10);Núm. do diário/jornal;;;REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "LCPUBL_Codigo" for "'3'".
DOCUMENTO_DIVERSO_PUBLICACAO;9;DDP_Pagina;NÃO;COND;Inteiro;Núm. da página inicial no diário/jornal;;;REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "LCPUBL_Codigo" for "'3'".
DOCUMENTO_DIVERSO_PUBLICACAO;10;DDP_PaginaFinal;NÃO;COND;Inteiro;Núm. da página final no diário/jornal;;;REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "LCPUBL_Codigo" for "'3'".
DOCUMENTO_DIVERSO_PUBLICACAO;11;DDP_NomeArqPDF;NÃO;COND;Caractere(20);Nome do arquivo PDF;;;REGRA 1: A formatação do nome do arquivo PDF deverá estar de acordo com a regra "DDP_AAAAMM_99999.PDF".
DOTACAO;1;ORG_Codigo;SIM;SIM;Caractere(2);Cód. do órgão;UNIDADE_ORCAMENTARIA;;
DOTACAO;2;UNOR_Codigo;SIM;SIM;Caractere(3);Cód. da unidade orçamentária;UNIDADE_ORCAMENTARIA;;
DOTACAO;3;FN_Codigo;SIM;SIM;Caractere(2);Cód. da função;TI.FUNCAO;01...28|77, 99;REGRA 1: O conteúdo do campo deverá estar preenchido com "01...28|'77', '99'".
DOTACAO;4;SFN_Codigo;SIM;SIM;Caractere(3);Cód. da subfunção;TI.SUBFUNCAO;;
DOTACAO;5;PRG_Codigo;SIM;SIM;Caractere(4);Cód. do programa;PROJETO_ATIVIDADE;;
DOTACAO;6;PRAT_Numero;SIM;SIM;Caractere(5);Núm. do projeto/ atividade;PROJETO_ATIVIDADE;;
DOTACAO;7;CTEC_Codigo;SIM;SIM;Caractere(1);Cód. da categoria econômica;TI.ESPECIFICACAO_DESPESA;1...4|9;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...4|'9'".
DOTACAO;8;NDESP_Codigo;SIM;SIM;Caractere(1);Cód. do grupo da natureza de despesa;TI.ESPECIFICACAO_DESPESA;1...6|9;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...6|'9'".
DOTACAO;9;MDAP_Codigo;SIM;SIM;Caractere(2);Cód. da modalidade de aplicação;TI.ESPECIFICACAO_DESPESA;20, 22, 30, 40, 42, 50, 60, 67, 70, 71, 72, 73, 74, 75, 76, 80, 90, 91, 92, 93, 94, 95, 96, 99;REGRA 1: O conteúdo do campo deverá estar preenchido com "'20', '22', '30', '40', '42', '50', '60', '67', '70', '71', '72', '73', '74', '75', '76', '80', '90', '91', '92', '93', '94', '95', '96', '99'".
DOTACAO;10;ELDE_Codigo;SIM;SIM;Caractere(2);Cód. do elemento de despesa;TI.ESPECIFICACAO_DESPESA;00, 01...99;REGRA 1: O conteúdo do campo deverá estar preenchido com "01...99", quando o conteúdo do campo "DOT_NivelDetalhamento" for diferente de "'1'", caso contrário deverá conter o valor "00" (zeros).
DOTACAO;11;SELDE_Codigo;SIM;SIM;Caractere(2);Cód. do subelemento de despesa;TI.SUBELEMENTO_DESPESA;00, 01...99;REGRA 1: O conteúdo do campo deverá estar preenchido com "01...99", quando o conteúdo do campo "DOT_NivelDetalhamento" for diferente de "'1', '2'", caso contrário deverá conter o valor "00" (zeros).
DOTACAO;12;DRGRP_Codigo;SIM;SIM;Caractere(1);Cód. do grupo da destinação de recurso;TI.DESTINACAO_RECURSO_GRUPO;1, 2, 9;REGRA 1: O conteúdo do campo deverá estar preenchido com "'1', '2', '9'".
DOTACAO;13;DRESP_Codigo;SIM;SIM;Caractere(3);Cód. da especificação da destinação de recurso;TI.DESTINACAO_RECURSO_ESPECIFIC;;
DOTACAO;14;DESTREC_Codigo;SIM;SIM;Caractere(7);Cód. da destinação de recurso;TI.DESTINACAO_RECURSO;;
DOTACAO;15;DOT_MesCriacao;NÃO;SIM;Caractere(2);Mês da criação;;"99" (NRO);REGRA 1: O conteúdo do campo deverá estar preenchido com "00...12". REGRA 2: O conteúdo do campo deverá conter um MÊS ou ANO válido, o MÊS ou ANO será validado segundo o critério "<= MÊS" (ver regra d).
DOTACAO;16;DOT_NivelDetalhamento;NÃO;SIM;Inteiro;Nível de detalhamento;TI.NIVEL_DETALHAMENTO_DOTACAO;1...3;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...3".
DOTACAO;17;DOT_ValorOrcado;NÃO;SIM;Caractere(14,2);Valor orçado;;;REGRA 1: O conteúdo do campo deverá conter "0.00" (zero) para as dotações referentes aos créditos especiais e extraordinários e diferente de "0.00" (zero) para os demais casos.
DOTACAO;18;DOT_CodigoResumido;NÃO;SIM;Caractere(51);Cód. resumido da dotação;;;REGRA 1: O conteúdo do campo deverá conter a concatenação dos campos chaves da tabela "DOTACAO" até "DESTREC_Codigo". Favor observar a ORDEM dos campos. REGRA 2: O conteúdo do campo deverá conter um valor no formato "99.999.99.999.9999.99999.9.9.99.99.99.9.9.99.999999" (até 2021) ou "99.999.99.999.9999.99999.9.9.99.99.99.9.999.9999999" (a partir de 2022)
EMPENHO;1;ORG_Codigo;SIM;SIM;Caractere(2);Cód. do órgão;DOTACAO;;
EMPENHO;2;UNOR_Codigo;SIM;SIM;Caractere(3);Cód. da unidade orçamentária;DOTACAO;;
EMPENHO;3;EMP_Numero;SIM;SIM;Caractere(11);Núm. do empenho;;"999999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "999999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "= EXERCÍCIO" (ver regra d).
EMPENHO;4;FN_Codigo;NÃO;SIM;Caractere(2);Cód. da função;DOTACAO;01...28|77, 99;REGRA 1: O conteúdo do campo deverá estar preenchido com "01...28|'77', '99'".
EMPENHO;5;SFN_Codigo;NÃO;SIM;Caractere(3);Cód. da subfunção;DOTACAO;;
EMPENHO;6;PRG_Codigo;NÃO;SIM;Caractere(4);Cód. do programa;DOTACAO;;
EMPENHO;7;PRAT_Numero;NÃO;SIM;Caractere(5);Núm. do projeto/ atividade;DOTACAO;;
EMPENHO;8;CTEC_Codigo;NÃO;SIM;Caractere(1);Cód. da categoria econômica;DOTACAO;1...4|9;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...4|'9'".
EMPENHO;9;NDESP_Codigo;NÃO;SIM;Caractere(1);Cód. do grupo da natureza de despesa;DOTACAO;1...6|9;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...6|'9'".
EMPENHO;10;MDAP_Codigo;NÃO;SIM;Caractere(2);Cód. da modalidade de aplicação;DOTACAO;20, 22, 30, 40, 42, 50, 60, 67, 70, 71, 72, 73, 74, 75, 76, 80, 90, 91, 92, 93, 94, 95, 96, 99;REGRA 1: O conteúdo do campo deverá estar preenchido com "'20', '22', '30', '40', '42', '50', '60', '67', '70', '71', '72', '73', '74', '75', '76', '80', '90', '91', '92', '93', '94', '95', '96', '99'".
EMPENHO;11;ELDE_Codigo;NÃO;SIM;Caractere(2);Cód. do elemento de despesa;DOTACAO;01...99;REGRA 1: O conteúdo do campo deverá estar preenchido com "01...99".
EMPENHO;12;SELDE_Codigo;NÃO;SIM;Caractere(2);Cód. do subelemento de despesa;T.I. SUBELEMENTO_DESPESA;00...99;REGRA 1: O conteúdo do campo deverá estar preenchido com "00...99".
EMPENHO;13;DRGRP_Codigo;NÃO;SIM;Caractere(1);Cód. do grupo da destinação de recurso;DOTACAO;1, 2;REGRA 1: O conteúdo do campo deverá estar preenchido com "'1', '2'".
EMPENHO;14;DRESP_Codigo;NÃO;SIM;Caractere(3);Cód. da especificação da destinação de recurso;DOTACAO;;
EMPENHO;15;DESTREC_Codigo;NÃO;SIM;Caractere(7);Cód. da destinação de recurso;T.I. DESTINACAO_RECURSO;;
EMPENHO;16;CG_Identificacao;NÃO;SIM;Caractere(20);Identificação do credor;CADASTRO_GERAL;;
EMPENHO;17;EMP_Data;NÃO;SIM;Caractere(10);Data do empenho;;;REGRA 1: O conteúdo do campo deverá conter uma DATA válida, a DATA será validada segundo o critério "COMPETÊNCIA DA CARGA" (ver regra d).
EMPENHO;18;EMP_Descricao;NÃO;SIM;Caractere(255);Descrição;;;
EMPENHO;19;EMP_Tipo;NÃO;SIM;Caractere(1);Tipo;;"1" para estimativo "2" para global "3" para ordinário;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...3".
EMPENHO;20;EMP_Valor;NÃO;SIM;Caractere(14,2);Valor empenho;;;REGRA 1: O conteúdo do campo deverá conter um número POSITIVO quando obrigatório.
EMPENHO;21;EMP_BenefAssistenciaSocial;NÃO;COND;Caractere(1);Tipo benefício da Assistência Social;TI.TIPO_BENEF_ASSISTENCIA_SOCIAL;1...3;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...3", quando o conteúdo do campo "FN_Codigo" for "'08'".
EMPENHO;22;EMP_InstrumentoContrato;NÃO;SIM;Inteiro;Instrumento do contrato;TI.TIPO_INSTRUMENTO_CONTRATO;1...6;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...6".
EMPENHO;23;EMP_TipoServicoEngenharia;NÃO;COND;Inteiro;Tipo do serviço de engenharia;TI.TIPO_SERVICO_ENGENHARIA;;REGRA 1: O conteúdo do campo deverá estar preenchido quando: a) o "ELDE_Codigo" for "51", independentemente do conteúdo de "SELDE_Codigo", b) o "ELDE_Codigo" for "36" e o "SELDE_Codigo" for "'06', '22'", c) o "ELDE_Codigo" for "39" e "SELDE_Codigo" for "'05', '16', '21'". O conteúdo "4" só poderá ser informado quando: a) "ELDE_Codigo" for "36" e o "SELDE_Codigo" for "22", b) o "ELDE_Codigo" for "39" e o "SELDE_Codigo" for "16".
EMPENHO;24;EMP_TipoDespesaRPPS;NÃO;COND;Inteiro;Tipo da despesa RPPS;TI.TIPO_DESPESA_RPPS;1...11;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...11".
EMPENHO;25;EMP_FundamentoCompraDireta;NÃO;SIM;Inteiro;Fundamentação para compra direta;TI.FUNDAMENTO_COMPRA_DIRETA;1...31|40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...31|'40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '50', '51', '52', '53', '54', '55', '56', '57', '58', '59', '60', '61', '62', '63', '64', '65', '66', '67', '68', '69', '70', '71', '72', '73', '74', '75', '76', '77', '78', '79', '80', '81', '82', '83', '84', '85', '86', '87', '88', '89', '90', '91',92', '93', '94', '95', '96', '97', '98', '99', '100', '101', '102', '103', '104', '105', '106', '107'".
EMPENHO;26;EMP_CompraDiretaProcesso;NÃO;COND;Caractere(1);É compra direta?;;"S" para sim "N" para não;REGRA 1: O conteúdo do campo deverá estar preenchido com "'S', 'N'", quando o conteúdo do campo "EMP_FundamentoCompraDireta" for "'3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20', '21', '22', '23', '30', '31', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '50', '51', '52', '53', '54', '55', '56', '57', '58', '59', '60', '61', '62', '63', '64', '65', '66', '67', '68', '69', '70', '71', '72', '73', '74', '75', '76', '77', '78', '79', '80', '81', '82', '83', '84', '85'".
EMPENHO;27;PLIC_Numero;NÃO;NÃO;Caractere(16);Núm. de controle do processo licitatório no Aplic;PROCESSO_LICITATORIO;"99999999999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "99999999999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
EMPENHO;28;MLIC_Codigo;NÃO;NÃO;Caractere(2);Cód. da modalidade da licitação;PROCESSO_LICITATORIO;19...72|01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 12, 13, 14, 15, 17;REGRA 1: O conteúdo do campo deverá estar preenchido com "19...72|'01', '02', '03', '04', '05', '06', '07', '08', '09', '10', '12', '13', '14', '15', '17'".
EMPENHO;29;CONV_Numero;NÃO;NÃO;Caractere(16);Núm. do convênio;CONVENIO;"99999999999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "99999999999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
EMPENHO;30;CONV_NumAditivo;NÃO;NÃO;Caractere(16);Núm. do aditivo do convênio;CONVENIO;"99999999999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "99999999999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
EMPENHO_OBRA_PROJETO;1;ORG_Codigo;SIM;SIM;Caractere(2);Cód. do órgão;EMPENHO;;
EMPENHO_OBRA_PROJETO;2;UNOR_Codigo;SIM;SIM;Caractere(3);Cód. da unidade orçamentária;EMPENHO;;
