NOMETABELA;ORDEM;NOMECAMPO;CHAVE;OBRIGATORIO;TIPO;DESCRICAO;TABELAORIGEM;FORMATO;REGRAS
CADASTRO_GERAL;1;CG_Identificacao;SIM;SIM;Caractere(20);CPF, CNPJ, núm. do passaporte ou núm. de identificação da empresa;;;REGRA 1: O conteúdo do campo deverá conter um número de CPF ("999.999.999-99") ou CNPJ ("99.999.999/9999-99") válido quando o conteúdo do campo "CG_Nacionalidade" for "1".
CADASTRO_GERAL;2;CG_TipoPessoa;NÃO;SIM;Caractere(1);Tipo da pessoa;;"1" para física "2" para jurídica;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...2".
CADASTRO_GERAL;3;CG_TipoEmpresa;NÃO;COND;Inteiro;Tipo da empresa;TI.TIPO_EMPRESA;1...11;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...11", quando o conteúdo do campo "CG_TipoPessoa" for "'2'".
CADASTRO_GERAL;4;CG_Nacionalidade;NÃO;SIM;Caractere(1);Nacionalidade ou origem;;"1" para brasileira "2" para estrangeira;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...2".
CADASTRO_GERAL;5;CG_Nome;NÃO;SIM;Caractere(60);Nome;;;REGRA 1: O conteúdo do campo não deverá conter palavras como "SEM INFORMACAO", "NAO USAR", etc., e suas variações com acentuação.
CADASTRO_GERAL;6;CG_Endereco;NÃO;SIM;Caractere(50);Endereço;;;
CADASTRO_GERAL;7;CG_Complemento;NÃO;NÃO;Caractere(20);Complemento;;;
CADASTRO_GERAL;8;CG_Bairro;NÃO;SIM;Caractere(30);Bairro;;;
CADASTRO_GERAL;9;CG_CEP;NÃO;SIM;Caractere(9);CEP;;"99999-999";REGRA 1: O conteúdo do campo deverá conter um número de CEP ("99999-999") válido.
CADASTRO_GERAL;10;CG_CodMunicipio;NÃO;SIM;Caractere(6);Cód. do município;TI.MUNICIPIO;;
CADASTRO_GERAL;11;CG_CelFone;NÃO;NÃO;Caractere(20);Núm. do celular;;;REGRA 1: O conteúdo do campo deverá conter um número de TELEFONE ou CELULAR válido nos formatos "(99)9999-9999", "(999)9999-9999", "(99)99999-9999", ou "(999)99999-9999".
CADASTRO_GERAL;12;CG_Fone;NÃO;NÃO;Caractere(20);Núm. do telefone;;;REGRA 1: O conteúdo do campo deverá conter um número de TELEFONE ou CELULAR válido nos formatos "(99)9999-9999", "(999)9999-9999", "(99)99999-9999", ou "(999)99999-9999".
CADASTRO_GERAL;13;CG_Email;NÃO;NÃO;Caractere(70);E-mail;;;REGRA 1: O conteúdo do campo deverá conter um e-mail válido, se o campo for opcional, deixar vazio, se houver mais de um e-mail separar por "/" (barra).
CADASTRO_GERAL;14;CG_MicroPequenaEmpresa;NÃO;COND;Inteiro;Tipo da micro pequena empresa;TI.TIPO_MICRO_PEQUENA_EMPRESA;1...4;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...4", quando o conteúdo do campo "CG_TipoEmpresa" for "'1', '2'".
CADASTRO_GERAL;15;CG_OptanteSimplesNacional;NÃO;COND;Caractere(1);É optante pelo simples nacional?;;"S" para sim "N" para não;REGRA 1: O conteúdo do campo deverá estar preenchido com "'S', 'N'", quando o conteúdo do campo "CG_MicroPequenaEmpresa" for "'1', '2'".
CADASTRO_GERAL;16;CG_InscricaoEstadual;NÃO;COND;Caractere(20);Núm. da inscrição estadual;;;REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "CG_TipoPessoa" for "'2'".
CADASTRO_GERAL;17;CG_InscricaoMunicipal;NÃO;COND;Caractere(20);Núm. da inscrição municipal;;;REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "CG_TipoPessoa" for "'2'".
CADASTRO_GERAL_SOCIO;1;CG_Identificacao;SIM;SIM;Caractere(20);CPF/CNPJ do principal;CADASTRO_GERAL;;REGRA 1: O conteúdo do campo deverá conter um número de CPF ("999.999.999-99") ou CNPJ ("99.999.999/9999-99") válido.
CADASTRO_GERAL_SOCIO;2;CGS_Identificacao;SIM;SIM;Caractere(20);CPF/CNPJ do sócio;;;REGRA 1: O conteúdo do campo deverá conter um número de CPF ("999.999.999-99") ou CNPJ ("99.999.999/9999-99") válido.
CADASTRO_GERAL_SOCIO;3;CGS_DataJuntaComercial;SIM;SIM;Caractere(10);Data do registro na junta comercial;;;REGRA 1: O conteúdo do campo deverá conter uma DATA válida, a DATA será validada segundo o critério "<= DATA ATUAL" (ver regra d).
CADASTRO_GERAL_SOCIO;4;CGS_Nome;NÃO;SIM;Caractere(50);Nome do sócio;;;
CADASTRO_GERAL_SOCIO;5;CGS_Nacionalidade;NÃO;SIM;Caractere(1);Nacionalidade do sócio;;"1" para brasileira "2" para estrangeira;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...2".
CANCELAMENTO_ITEM_PROC_LICIT;1;PLIC_Numero;SIM;SIM;Caractere(16);Núm. de controle do processo licitatório no Aplic;ITEM_PROC_LICIT;"99999999999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "99999999999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
CANCELAMENTO_ITEM_PROC_LICIT;2;MLIC_Codigo;SIM;SIM;Caractere(2);Cód. da modalidade da licitação;ITEM_PROC_LICIT;19...72|01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 12, 13, 14, 15, 17;REGRA 1: O conteúdo do campo deverá estar preenchido com "19...72|'01', '02', '03', '04', '05', '06', '07', '08', '09', '10', '12', '13', '14', '15', '17'".
CANCELAMENTO_ITEM_PROC_LICIT;3;PLIC_Situacao;SIM;SIM;Inteiro;Situação do processo licitatório;ITEM_PROC_LICIT;1...13|21, 22;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...13|'21', '22'".
CANCELAMENTO_ITEM_PROC_LICIT;4;PLIC_Data;SIM;SIM;Caractere(10);Data do processo licitatório;ITEM_PROC_LICIT;;REGRA 1: O conteúdo do campo deverá conter uma DATA válida, a DATA será validada segundo o critério "<= DATA ATUAL" (ver regra d).
CANCELAMENTO_ITEM_PROC_LICIT;5;IPLIC_NumeroItem;SIM;SIM;Inteiro;Núm. do item;ITEM_PROC_LICIT;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
CANCELAMENTO_ITEM_PROC_LICIT;6;PLICLOTE_NumeroLote;SIM;SIM;Inteiro;Núm. do lote;ITEM_PROC_LICIT;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
CANCELAMENTO_ITEM_PROC_LICIT;7;CILIC_Data;NÃO;SIM;Caractere(10);Data do cancelamento;;;REGRA 1: O conteúdo do campo deverá conter uma DATA válida, a DATA será validada segundo o critério "<= DATA ATUAL" (ver regra d).
CANCELAMENTO_ITEM_PROC_LICIT;8;CILIC_Motivo;NÃO;SIM;Caractere(255);Motivo;;;
CANCELAMENTO_PROC_LICIT_LOTE;1;PLIC_Numero;SIM;SIM;Caractere(16);Núm. de controle do processo licitatório no Aplic;PROC_LICIT_LOTE;"99999999999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "99999999999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
CANCELAMENTO_PROC_LICIT_LOTE;2;MLIC_Codigo;SIM;SIM;Caractere(2);Cód. da modalidade da licitação;PROC_LICIT_LOTE;19...72|01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 12, 13, 14, 15, 17;REGRA 1: O conteúdo do campo deverá estar preenchido com "19...72|'01', '02', '03', '04', '05', '06', '07', '08', '09', '10', '12', '13', '14', '15', '17'".
CANCELAMENTO_PROC_LICIT_LOTE;3;PLIC_Situacao;SIM;SIM;Inteiro;Situação do processo licitatório;PROC_LICIT_LOTE;1...13|21, 22;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...13|'21', '22'".
CANCELAMENTO_PROC_LICIT_LOTE;4;PLIC_Data;SIM;SIM;Caractere(10);Data do processo licitatório;PROC_LICIT_LOTE;;REGRA 1: O conteúdo do campo deverá conter uma DATA válida, a DATA será validada segundo o critério "<= DATA ATUAL" (ver regra d).
CANCELAMENTO_PROC_LICIT_LOTE;5;PLICLOTE_NumeroLote;SIM;SIM;Inteiro;Núm. do lote;PROC_LICIT_LOTE;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
CANCELAMENTO_PROC_LICIT_LOTE;6;CLLIC_Data;NÃO;SIM;Caractere(10);Data do cancelamento;;;REGRA 1: O conteúdo do campo deverá conter uma DATA válida, a DATA será validada segundo o critério "<= DATA ATUAL" (ver regra d).
CANCELAMENTO_PROC_LICIT_LOTE;7;CLLIC_Motivo;NÃO;SIM;Caractere(255);Motivo;;;
COMISSAO_PROC_LICIT;1;CMPLIC_NumPortaria;SIM;SIM;Caractere(16);Núm. da portaria da comissão;;"99999999999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "99999999999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
COMISSAO_PROC_LICIT;2;CMPLIC_DataPortaria;NÃO;SIM;Caractere(10);Data da portaria;;;REGRA 1: O conteúdo do campo deverá conter uma DATA válida, a DATA será validada segundo o critério "<= DATA ATUAL" (ver regra d).
COMISSAO_PROC_LICIT;3;CMPLIC_NomeArqPDF;NÃO;NÃO;Caractere(23);Nome do arquivo PDF;;;REGRA 1: A formatação do nome do arquivo PDF deverá estar de acordo com a regra "CMPLIC_AAAAMM_99999.PDF".
CONVIDADO_PROC_LICIT;1;PLIC_Numero;SIM;SIM;Caractere(16);Núm. de controle do processo licitatório no Aplic;PROCESSO_LICITATORIO;"99999999999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "99999999999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
CONVIDADO_PROC_LICIT;2;MLIC_Codigo;SIM;SIM;Caractere(2);Cód. da modalidade da licitação;PROCESSO_LICITATORIO;19...72|01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 12, 13, 14, 15, 17;REGRA 1: O conteúdo do campo deverá estar preenchido com "19...72|'01', '02', '03', '04', '05', '06', '07', '08', '09', '10', '12', '13', '14', '15', '17'".
CONVIDADO_PROC_LICIT;3;CG_Identificacao;SIM;SIM;Caractere(20);Identificação do convidado;CADASTRO_GERAL;;
CONVIDADO_PROC_LICIT;4;CVLIC_DataRecConvite;NÃO;SIM;Caractere(10);Data do recebimento do convite;;;REGRA 1: O conteúdo do campo deverá conter uma DATA válida, a DATA será validada segundo o critério "<= DATA ATUAL" (ver regra d).
CONVIDADO_PROC_LICIT;5;CVLIC_NomeArqPDF;NÃO;SIM;Caractere(22);Nome do arquivo PDF;;;REGRA 1: A formatação do nome do arquivo PDF deverá estar de acordo com a regra "CVLIC_AAAAMM_99999.PDF".
ITEM_PROC_LICIT;1;PLIC_Numero;SIM;SIM;Caractere(16);Núm. de controle do processo licitatório no Aplic;PROC_LICIT_ABERTURA_RETIFIC;"99999999999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "99999999999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
ITEM_PROC_LICIT;2;MLIC_Codigo;SIM;SIM;Caractere(2);Cód. da modalidade da licitação;PROC_LICIT_ABERTURA_RETIFIC;19...72|01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 12, 13, 14, 15, 17;REGRA 1: O conteúdo do campo deverá estar preenchido com "19...72|'01', '02', '03', '04', '05', '06', '07', '08', '09', '10', '12', '13', '14', '15', '17'".
ITEM_PROC_LICIT;3;PLIC_Data;SIM;SIM;Caractere(10);Data do processo licitatório;PROC_LICIT_ABERTURA_RETIFIC;;REGRA 1: O conteúdo do campo deverá conter uma DATA válida, a DATA será validada segundo o critério "<= DATA ATUAL" (ver regra d).
ITEM_PROC_LICIT;4;PLIC_Situacao;SIM;SIM;Inteiro;Situação do processo licitatório;PROC_LICIT_ABERTURA_RETIFIC;1...2|21, 22;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...2|'21', '22'".
ITEM_PROC_LICIT;5;PLICLOTE_NumeroLote;SIM;SIM;Inteiro;Núm. do lote;PROC_LICIT_LOTE;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
ITEM_PROC_LICIT;6;IPLIC_NumeroItem;SIM;SIM;Inteiro;Núm. do item;;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
ITEM_PROC_LICIT;7;ELDE_Codigo;NÃO;COND;Caractere(2);Cód. do elemento de despesa;TI.DESDOBRAMENTO_DESPESA;;REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "MLIC_Codigo" for "'02', '04', '06', '24', '26', '27', '31', '32', '49', '50', '51'".
ITEM_PROC_LICIT;8;SELDE_Codigo;NÃO;COND;Caractere(2);Cód. do subelemento de despesa;TI.DESDOBRAMENTO_DESPESA;;REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "MLIC_Codigo" for "'02', '04', '06', '24', '26', '27', '31', '32', '49', '50', '51'".
ITEM_PROC_LICIT;9;DELDE_Codigo;NÃO;COND;Caractere(2);Cód. do desdobramento da despesa;TI.DESDOBRAMENTO_DESPESA;;REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "MLIC_Codigo" for "'02', '04', '06', '24', '26', '27', '31', '32', '49', '50', '51'".
ITEM_PROC_LICIT;10;TIPL_Codigo;NÃO;COND;Caractere(12);Cód. do tipo do item;TI.TIPO_ITEM_PROC_LICIT;;REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "MLIC_Codigo" for "'01', '03', '05', '08', '09', '12', '13', '15', '17', '23', '25', '41', '42', '43', '44', '45', '46', '47', '48', '59', '64', '71'".
ITEM_PROC_LICIT;11;IPLIC_DescricaoItem;NÃO;COND;Caractere(255);Descrição do item;;;REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "MLIC_Codigo" for "'02', '04', '06', '07', '14', '19', '20', '21', '22', '24', '26', '27', '30', '31', '32', '39', '49', '50', '51', '52', '55', '56', '58', '60', '63', '65'".
ITEM_PROC_LICIT;12;IPLIC_Quantidade;NÃO;SIM;Caractere(10,2);Quantidade do item;;;REGRA 1: O conteúdo do campo deverá conter um número POSITIVO quando obrigatório.
ITEM_PROC_LICIT;13;IPLIC_UnidadeMedida;NÃO;COND;Caractere(2);Unidade de medida do item;TI.UNIDADE_MEDIDA;;REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "MLIC_Codigo" for "'02', '04', '06', '07', '14', '19', '20', '21', '22', '24', '26', '27', '30', '31', '32', '39', '49', '50', '51', '52', '55', '56', '58', '60', '63', '65'".
ITEM_PROC_LICIT;14;IPLIC_ValorUnitarioEstimado;NÃO;SIM;Caractere(14,4);Valor unitário estimado do item;;;REGRA 1: O conteúdo do campo deverá conter um número POSITIVO quando obrigatório.
ITEM_PROC_LICIT;15;IPLIC_ValEstimado;NÃO;SIM;Caractere(14,2);Valor total estimado do item;;;REGRA 1: O conteúdo do campo deverá conter um número POSITIVO quando obrigatório. REGRA 2: O conteúdo do campo deverá conter o resultado do produto dos campos "IPLIC_Quantidade" e "IPLIC_ValorUnitarioEstimado".
ITEM_PROC_LICIT;16;IPLIC_QtdeGerenciadorParticip;NÃO;NÃO;Inteiro;Estimativa da quantidade a ser adquirida pelo gerenciador + participante;;;
ITEM_PROC_LICIT;17;IPLIC_QtdeCarona;NÃO;NÃO;Inteiro;Estimativa da quantidade a ser adquirida pelos caronas;;;
ITEM_PROC_LICIT;18;IPLIC_ItemMicroEmpresa;NÃO;COND;Caractere(1);Este item é exclusivo para microempresa?;;"S" para sim "N" para não;REGRA 1: O conteúdo do campo deverá estar preenchido com "'S', 'N'", quando o conteúdo do campo "PLICLOTE_NumeroLote" for "'0'".
ITEM_PROC_LICIT;19;UNDFRN_Codigo;NÃO;COND;Inteiro;Cód. da unidade de fornecimento;TI.UND_FORNECIMENTO;;REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "MLIC_Codigo" for "'01', '03', '05', '08', '09', '12', '13', '15', '17', '23', '25', '41', '42', '43', '44', '45', '46', '47', '48', '59', '64', '71'".
ITEM_PROC_LICIT_ADESAO;1;PLIC_Numero;SIM;SIM;Caractere(16);Núm. de controle do processo licitatório no Aplic;PROCESSO_LICITATORIO_SITUACAO;"99999999999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "99999999999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
ITEM_PROC_LICIT_ADESAO;2;MLIC_Codigo;SIM;SIM;Caractere(2);Cód. da modalidade da licitação;PROCESSO_LICITATORIO_SITUACAO;17, 22, 23, 25, 48;REGRA 1: O conteúdo do campo deverá estar preenchido com "'17', '22', '23', '25', '48'".
ITEM_PROC_LICIT_ADESAO;3;PLIC_Situacao;SIM;SIM;Inteiro;Situação do processo licitatório;PROCESSO_LICITATORIO_SITUACAO;12;REGRA 1: O conteúdo do campo deverá estar preenchido com "'12'".
ITEM_PROC_LICIT_ADESAO;4;PLIC_DataSituacao;SIM;SIM;Caractere(10);Data da situação;PROCESSO_LICITATORIO_SITUACAO;;REGRA 1: O conteúdo do campo deverá conter uma DATA válida, a DATA será validada segundo o critério "<= DATA ATUAL" (ver regra d).
ITEM_PROC_LICIT_ADESAO;5;IPLA_NumeroItem;SIM;SIM;Inteiro;Núm. do item;;;REGRA 1: O conteúdo do campo deverá conter um número POSITIVO quando obrigatório.
ITEM_PROC_LICIT_ADESAO;6;TIPL_Codigo;NÃO;SIM;Caractere(12);Cód. do tipo do item;TI.TIPO_ITEM_PROC_LICIT;;
ITEM_PROC_LICIT_ADESAO;7;UNDFRN_Codigo;NÃO;SIM;Inteiro;Cód. da unidade de fornecimento;TI.UND_FORNECIMENTO;;
ITEM_PROC_LICIT_ADESAO;8;IPLA_Quantidade;NÃO;SIM;Caractere(10,2);Quantidade;;;REGRA 1: O conteúdo do campo deverá conter um número POSITIVO quando obrigatório.
ITEM_PROC_LICIT_ADESAO;9;IPLA_ValorUnitario;NÃO;SIM;Caractere(14,4);Valor unitário;;;REGRA 1: O conteúdo do campo deverá conter um número POSITIVO quando obrigatório.
ITEM_PROC_LICIT_ADESAO;10;IPLA_ValorTotal;NÃO;SIM;Caractere(14,2);Valor total;;;REGRA 1: O conteúdo do campo deverá conter um número POSITIVO quando obrigatório. REGRA 2: O conteúdo do campo deverá conter o resultado do produto dos campos "IPLA_Quantidade" e "IPLA_ValorUnitario".
ITEM_PROC_LICIT_ADESAO;11;CG_Identificacao;NÃO;SIM;Caractere(20);CNPJ do fornecedor da ata de registro de preços;CADASTRO_GERAL;;REGRA 1: O conteúdo do campo deverá conter um número de CNPJ ("99.999.999/9999-99") válido.
ITEM_PROC_LICIT_SITUACAO;1;PLIC_Numero;SIM;SIM;Caractere(16);Núm. de controle do processo licitatório no Aplic;ITEM_PROC_LICIT;"99999999999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "99999999999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
ITEM_PROC_LICIT_SITUACAO;2;MLIC_Codigo;SIM;SIM;Caractere(2);Cód. da modalidade da licitação;ITEM_PROC_LICIT;19...72|01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 12, 13, 14, 15, 17;REGRA 1: O conteúdo do campo deverá estar preenchido com "19...72|'01', '02', '03', '04', '05', '06', '07', '08', '09', '10', '12', '13', '14', '15', '17'".
ITEM_PROC_LICIT_SITUACAO;3;PLIC_Data;SIM;SIM;Caractere(10);Data do processo licitatório;ITEM_PROC_LICIT;;REGRA 1: O conteúdo do campo deverá conter uma DATA válida, a DATA será validada segundo o critério "<= DATA ATUAL" (ver regra d).
ITEM_PROC_LICIT_SITUACAO;4;PLIC_Situacao;SIM;SIM;Inteiro;Situação do processo licitatório;ITEM_PROC_LICIT;1...2|21, 22;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...2|'21', '22'".
ITEM_PROC_LICIT_SITUACAO;5;PLICLOTE_NumeroLote;SIM;SIM;Inteiro;Núm. do lote;ITEM_PROC_LICIT;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
ITEM_PROC_LICIT_SITUACAO;6;IPLIC_NumeroItem;SIM;SIM;Inteiro;Núm. do item;ITEM_PROC_LICIT;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
ITEM_PROC_LICIT_SITUACAO;7;PLIC_SituacaoPLS;SIM;SIM;Inteiro;Situação do processo licitatório (homologação/retificação da homologação);PROCESSO_LICITATORIO_SITUACAO;5...6;REGRA 1: O conteúdo do campo deverá estar preenchido com "5...6".
ITEM_PROC_LICIT_SITUACAO;8;PLIC_DataSituacaoPLS;SIM;SIM;Caractere(10);Data da homologação/retificação da homologação;PROCESSO_LICITATORIO_SITUACAO;;REGRA 1: O conteúdo do campo deverá conter uma DATA válida, a DATA será validada segundo o critério "<= DATA ATUAL" (ver regra d).
ITEM_PROC_LICIT_SITUACAO;9;MFRAC_Codigo;NÃO;SIM;Inteiro;Tipo do motivo da não homologação;TI.MOTIVO_FRACASSO;1...6;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...6".
ITEM_PROC_LICIT_SITUACAO;10;IPLICS_Motivo;NÃO;COND;Caractere(255);Motivo da não homologação;;;REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "MFRAC_Codigo" for "'3', '4'".
ITEM_PROC_LICIT_SITUACAO;11;IPLICS_NomeArqPDF;NÃO;COND;Caractere(23);Nome do arquivo PDF;;;REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "MFRAC_Codigo" for "'5', '6'". REGRA 2: A formatação do nome do arquivo PDF deverá estar de acordo com a regra "IPLICS_AAAAMM_99999.PDF".
MEMBRO_COMISSAO_PROC_LICIT;1;CMPLIC_NumPortaria;SIM;SIM;Caractere(16);Núm. da portaria da comissão;COMISSAO_PROC_LICIT;"99999999999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "99999999999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
MEMBRO_COMISSAO_PROC_LICIT;2;MCMPLIC_NumSequencial;SIM;SIM;Inteiro;Núm. sequencial do membro da comissão;;;REGRA 1: O conteúdo do campo deverá conter um número POSITIVO quando obrigatório.
MEMBRO_COMISSAO_PROC_LICIT;3;MCMPLIC_Tipo;SIM;SIM;Caractere(1);Tipo da operação;;"1" para entrada "2" para saída;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...2".
MEMBRO_COMISSAO_PROC_LICIT;4;CG_Identificacao;NÃO;SIM;Caractere(20);CPF do membro;CADASTRO_GERAL;;REGRA 1: O conteúdo do campo deverá conter um número de CPF ("999.999.999-99") válido.
MEMBRO_COMISSAO_PROC_LICIT;5;MCMPLIC_Funcao;NÃO;SIM;Caractere(1);Função do membro;TI.FCAO_MEMBRO_COMIS_PROC_LICIT;4...6|1;REGRA 1: O conteúdo do campo deverá estar preenchido com "4...6|'1'".
ORGAO;1;ORG_Codigo;SIM;SIM;Caractere(2);Cód. do órgão;;;
ORGAO;2;ORG_Nome;NÃO;SIM;Caractere(120);Nome;;;REGRA 1: O conteúdo do campo deverá estar preenchido com "RESERVA DE CONTINGENCIA" quando o conteúdo do campo "ORG_Codigo" for um dos valores "99".
ORGAO_TIPO;1;ORG_Codigo;SIM;SIM;Caractere(2);Cód. do órgão;ORGAO;;
ORGAO_TIPO;2;ORG_Tipo;SIM;SIM;Inteiro;Tipo do órgão;TI.TIPO_ORGAO;1...39;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...39".
PARTICIP_ATA_REG_PRECO_ITEM;1;PLIC_Numero;SIM;SIM;Caractere(16);Núm. de controle do processo licitatório no Aplic;PROC_LICIT_ATA_REG_PRECO_ITEM;"99999999999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "99999999999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
PARTICIP_ATA_REG_PRECO_ITEM;2;MLIC_Codigo;SIM;SIM;Caractere(2);Cód. da modalidade da licitação;PROC_LICIT_ATA_REG_PRECO_ITEM;19...72|01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 12, 13, 14, 15, 17;REGRA 1: O conteúdo do campo deverá estar preenchido com "19...72|'01', '02', '03', '04', '05', '06', '07', '08', '09', '10', '12', '13', '14', '15', '17'".
PARTICIP_ATA_REG_PRECO_ITEM;3;PLIC_Situacao;SIM;SIM;Inteiro;Situação do processo licitatório;PROC_LICIT_ATA_REG_PRECO_ITEM;3...13;REGRA 1: O conteúdo do campo deverá estar preenchido com "3...13".
PARTICIP_ATA_REG_PRECO_ITEM;4;PLIC_DataSituacao;SIM;SIM;Caractere(10);Data da situação;PROC_LICIT_ATA_REG_PRECO_ITEM;;REGRA 1: O conteúdo do campo deverá conter uma DATA válida, a DATA será validada segundo o critério "<= DATA ATUAL" (ver regra d).
PARTICIP_ATA_REG_PRECO_ITEM;5;PLICATA_NumAta;SIM;SIM;Caractere(16);Núm. da ata de registro de preços;PROC_LICIT_ATA_REG_PRECO_ITEM;"99999999999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "99999999999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERC_ATUAL" (ver regra d).
PARTICIP_ATA_REG_PRECO_ITEM;6;PLIC_SituacaoItem;SIM;SIM;Inteiro;Situação do processo licitatório (item);PROC_LICIT_ATA_REG_PRECO_ITEM;1...2|21, 22;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...2|'21', '22'".
PARTICIP_ATA_REG_PRECO_ITEM;7;PLIC_DataSituacaoItem;SIM;SIM;Caractere(10);Data da situação (item);PROC_LICIT_ATA_REG_PRECO_ITEM;;REGRA 1: O conteúdo do campo deverá conter uma DATA válida, a DATA será validada segundo o critério "<= DATA ATUAL" (ver regra d).
PARTICIP_ATA_REG_PRECO_ITEM;8;PLICLOTE_NumeroLote;SIM;SIM;Inteiro;Núm. do lote;PROC_LICIT_ATA_REG_PRECO_ITEM;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
PARTICIP_ATA_REG_PRECO_ITEM;9;IPLIC_NumeroItem;SIM;SIM;Inteiro;Núm. do item;PROC_LICIT_ATA_REG_PRECO_ITEM;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
PARTICIP_ATA_REG_PRECO_ITEM;10;PLICATAI_TipoParticipacao;SIM;SIM;Inteiro;Tipo de participação;TI.TIPO_PARTICIPACAO_ATA;1...2;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...2".
PARTICIP_ATA_REG_PRECO_ITEM;11;PLICATAI_CNPJParticipante;SIM;SIM;Caractere(20);CNPJ do gerenciador ou participante da ata;CADASTRO_GERAL;"999.999.999-99" ou "99.999.999/9999-99";REGRA 1: O conteúdo do campo deverá conter um número de CPF ("999.999.999-99") ou CNPJ ("99.999.999/9999-99") válido.
PARTICIP_ATA_REG_PRECO_ITEM;12;PLICATAI_Quantidade;NÃO;SIM;Caractere(14,2);Quantidade total homologada para cada gerenciador ou participante;;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
