NOMETABELA;ORDEM;NOMECAMPO;CHAVE;OBRIGATORIO;TIPO;DESCRICAO;TABELAORIGEM;FORMATO;REGRAS
LEI;2;LEI_EsferaOrigem;NÃO;SIM;Caractere(1);Tipo da esfera de governo da origem da lei;TI.TIPO_ESFERA_GOVERNO;1...3;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...3".
LEI;3;LEI_Natureza;NÃO;COND;Inteiro;Natureza;TI.NATUREZA_LEI;1...31|33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83;REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "LEI_EsferaOrigem" for o mesmo da esfera de governo do fiscalizado.
LEI;4;LEI_Altera;NÃO;COND;Caractere(1);Esta lei altera uma anterior?;;"S" para sim "N" para não;REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "LEI_EsferaOrigem" for o mesmo da esfera de governo do fiscalizado.
LEI;5;LEI_DataAprovacao;NÃO;COND;Caractere(10);Data da aprovação;;;REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "LEI_EsferaOrigem" for o mesmo da esfera de governo do fiscalizado.
LEI;6;LEI_DataPublicacao;NÃO;COND;Caractere(10);Data da publicação;;;REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "LEI_EsferaOrigem" for o mesmo da esfera de governo do fiscalizado.
LEI;7;LEI_VeicComunicacao;NÃO;COND;Caractere(255);Local da publicação;;;REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "LEI_EsferaOrigem" for o mesmo da esfera de governo do fiscalizado.
LEI;8;LEI_NomeArqPDF;NÃO;COND;Caractere(20);Nome do arquivo PDF;;;REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "LEI_EsferaOrigem" for o mesmo da esfera de governo do fiscalizado. REGRA 2: A formatação do nome do arquivo PDF deverá estar de acordo com a regra "LEI_AAAAMM_99999.PDF".
MOVIMENTO_CONTA_CONTABIL_TCEMT;1;ECTCE_Codigo;SIM;SIM;Caractere(11);Cód. do elenco de contas;TI.ELENCO_CONTAS_TCEMT;;
MOVIMENTO_CONTA_CONTABIL_TCEMT;2;TMC_Codigo;SIM;SIM;Caractere(1);Cód. do tipo do movimento contábil;TI.TIPO_MOVIMENTO_CONTA_CONTABIL;;REGRA 1: O conteúdo do campo deverá estar preenchido para as cargas das peças de planejamento e inicial com "'1'" e para as cargas mensais com "'2','3','4','6'".
MOVIMENTO_CONTA_CONTABIL_TCEMT;3;MCC_Data;SIM;SIM;Caractere(10);Data da movimentação;;;REGRA 1: O conteúdo do campo deverá conter uma DATA válida, a DATA será validada segundo o critério "= DATA MOVIMENTO" (ver regra d).
MOVIMENTO_CONTA_CONTABIL_TCEMT;4;MCC_ValorDebito;NÃO;SIM;Caractere(14,2);Valor do débito;;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
MOVIMENTO_CONTA_CONTABIL_TCEMT;5;MCC_ValorCredito;NÃO;SIM;Caractere(14,2);Valor do crédito;;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
RPPS_CONTRIB_PREVID_ATUAL_MULT;1;TCONTRIB_Codigo;SIM;SIM;Inteiro;Cód. do tipo da contribuição;RPPS_CONTRIB_PREVID_DEVIDO;1...3;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...3".
RPPS_CONTRIB_PREVID_ATUAL_MULT;2;UG_Codigo;SIM;SIM;Caractere(7);Cód. da Unidade Gestora;RPPS_CONTRIB_PREVID_DEVIDO;;
RPPS_CONTRIB_PREVID_ATUAL_MULT;3;CPD_ExercicioContribuicao;SIM;SIM;Caractere(4);Exercício de contribuição;RPPS_CONTRIB_PREVID_DEVIDO;"9999" (NRO);REGRA 1: O conteúdo do campo deverá conter um MÊS ou ANO válido, o MÊS ou ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
RPPS_CONTRIB_PREVID_ATUAL_MULT;4;CPD_MesCompetencia;SIM;SIM;Caractere(2);Mês de competência;RPPS_CONTRIB_PREVID_DEVIDO;"99" (NRO);REGRA 1: O conteúdo do campo deverá estar preenchido com "01...13".
RPPS_CONTRIB_PREVID_ATUAL_MULT;5;CPAM_MesAtualizacao;SIM;SIM;Caractere(2);Mês de atualização;;"99" (NRO);REGRA 1: O conteúdo do campo deverá estar preenchido com "01...12". REGRA 2: O conteúdo do campo deverá conter um MÊS ou ANO válido, o MÊS ou ANO será validado segundo o critério "< MÊS" (ver regra d).
RPPS_CONTRIB_PREVID_ATUAL_MULT;6;CPAM_ValorMulta;NÃO;SIM;Caractere(14,2);Valor atuallizado das multas da Unidade Gestora;;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
RPPS_CONTRIB_PREVID_ATUAL_MULT;7;CPAM_ValorJuros;NÃO;SIM;Caractere(14,2);Valor atuallizado dos juros da Unidade Gestora;;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
RPPS_DESPESAS_ADMINISTRATIVAS;1;BCDA_Codigo;SIM;SIM;Inteiro;Cód. da base de cálculo;TI.BASE_CALCULO_DESPESA_ADM;1...3;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...3".
RPPS_DESPESAS_ADMINISTRATIVAS;2;DA_Exercicio;SIM;SIM;Caractere(4);Exercício da carga;;"9999" (NRO);REGRA 1: O conteúdo do campo deverá conter um MÊS ou ANO válido, o MÊS ou ANO será validado segundo o critério "= EXERCÍCIO" (ver regra d).
RPPS_DESPESAS_ADMINISTRATIVAS;3;DA_MesCompetencia;SIM;SIM;Caractere(2);Competência da carga;;01...12|99;REGRA 1: O conteúdo do campo deverá estar preenchido com "01...12|'99'". REGRA 2: O conteúdo do campo deverá conter um MÊS ou ANO válido, o MÊS ou ANO será validado segundo o critério "= MÊS" (ver regra d).
RPPS_DESPESAS_ADMINISTRATIVAS;4;DA_Valor;NÃO;SIM;Caractere(14,2);Valor total do exercício anterior;;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
RPPS_DESPESAS_ADMINISTRATIVAS;5;DA_PercentualTaxaAdministracao;NÃO;COND;Caractere(3,2);Percentual da taxa de administração utilizado no ente;;"999.99" (NRO);REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "BCDA_Codigo" for "'1'".
RPPS_DESPESAS_ADMINISTRATIVAS;6;DA_NomeArqPDF;NÃO;COND;Caractere(19);Nome do arquivo PDF;;;REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "BCDA_Codigo" for "'1'". REGRA 2: A formatação do nome do arquivo PDF deverá estar de acordo com a regra "DA_AAAAMM_99999.PDF".
RPPS_INVESTIMENTO_RENTABILIDAD;1;TINV_Codigo;SIM;SIM;Inteiro;Cód. do tipo do investimento;RPPS_INVESTIMENTO;;
RPPS_INVESTIMENTO_RENTABILIDAD;2;INVS_NumInvestimento;SIM;SIM;Caractere(10);Núm. do investimento;RPPS_INVESTIMENTO;"99999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "99999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
RPPS_INVESTIMENTO_RENTABILIDAD;3;INVRENT_PercRentabilidade;NÃO;SIM;Caractere(3,2);Percentual de rentabilidade do exercício anterior;;"999.99" (NRO);
RPPS_INVESTIMENTO_RENTABTOTAL;1;INVRENTT_Exercicio;SIM;SIM;Caractere(4);Exercício da carga;;"9999" (NRO);REGRA 1: O conteúdo do campo deverá conter um MÊS ou ANO válido, o MÊS ou ANO será validado segundo o critério "= EXERCÍCIO" (ver regra d).
RPPS_INVESTIMENTO_RENTABTOTAL;2;INVRENTT_PercMetaPolExercAnt;NÃO;SIM;Caractere(3,2);Percentual líquido de meta de rentabilidade do exerc. anterior;;"999.99" (NRO);REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório e não poderá ser maior que "999.99".
RPPS_INVESTIMENTO_RENTABTOTAL;3;INVRENTT_PercMetaPolExercCorr;NÃO;SIM;Caractere(3,2);Percentual líquido de meta de rentabilidade do exerc. da carga;;"999.99" (NRO);REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório e não poderá ser maior que "999.99".
RPPS_INVESTIMENTO_RENTABTOTAL;4;INVRENTT_PercRentabilidadeReal;NÃO;SIM;Caractere(3,2);Percentual de rentabilidade real do exerc. anterior;;"999.99" (NRO);REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório e não poderá ser maior que "999.99".
RPPS_LIMITE_TAXA_ADMINISTRACAO;1;LTA_Exercicio;SIM;SIM;Caractere(4);Exercício de referência;;"9999" (NRO);REGRA 1: O conteúdo do campo deverá conter um MÊS ou ANO válido, o MÊS ou ANO será validado segundo o critério "= EXERCÍCIO" (ver regra d).
RPPS_LIMITE_TAXA_ADMINISTRACAO;2;TBTA_Codigo;NÃO;SIM;Inteiro;Código do tipo de base para a taxa de administração;TI.TIPO_BASE_TAXA_ADMINISTRACAO;1...2;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...2".
RPPS_LIMITE_TAXA_ADMINISTRACAO;3;PTA_Codigo;NÃO;SIM;Inteiro;Código classificação dos Regimes Próprios de Previdência Social (RPPS);TI.PORTE_TAXA_ADMINISTRACAO;1...8;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...8".
RPPS_LIMITE_TAXA_ADMINISTRACAO;4;LEI_Numero;NÃO;SIM;Caractere(10);Núm. da lei municipal que define a taxa prevista;LEI;"99999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "99999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
RPPS_LIMITE_TAXA_ADMINISTRACAO;5;LTA_PercentualTaxaPrevista;NÃO;SIM;Caractere(3,2);Percentual da taxa prevista na lei municipal;;"999.99" (NRO);
RPPS_LIMITE_TAXA_ADMINISTRACAO;6;LTA_ValorBaseDeCalculo;NÃO;SIM;Caractere(14,2);Valor da Base de Cálculo;;;REGRA 1: O conteúdo do campo deverá conter um número POSITIVO quando obrigatório.
RPPS_LIMITE_TAXA_ADMINISTRACAO;7;LTA_ValorReservasConstituidas;NÃO;SIM;Caractere(14,2);Valor das sobras do custeio administrativo;;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
RPPS_POLITICA_ANUAL_INVEST;1;PAINV_ExercicioReferencia;SIM;SIM;Caractere(4);Exercício de referência;;"9999" (NRO);REGRA 1: O conteúdo do campo deverá conter um MÊS ou ANO válido, o MÊS ou ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
RPPS_POLITICA_ANUAL_INVEST;2;PAINV_TipoDocumento;SIM;SIM;Inteiro;Tipo do documento;;"1" para política anual "2" para revisão da política anual;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...2".
RPPS_POLITICA_ANUAL_INVEST;3;PAINV_DataDocumento;SIM;SIM;Caractere(10);Data do documento;;;REGRA 1: O conteúdo do campo deverá conter uma DATA válida, a DATA será validada segundo o critério "<= DATA ATUAL" (ver regra d).
RPPS_POLITICA_ANUAL_INVEST;4;PAINV_NomeArqPDF;NÃO;SIM;Caractere(22);Nome do arquivo PDF;;;REGRA 1: A formatação do nome do arquivo PDF deverá estar de acordo com a regra "PAINV_AAAAMM_99999.PDF".
RPPS_RESERVAS_CONSTITUIDAS;1;RESC_Exercicio;SIM;SIM;Caractere(4);Exercício que se refere a reserva constituída;;"9999" (NRO);REGRA 1: O conteúdo do campo deverá conter um MÊS ou ANO válido, o MÊS ou ANO será validado segundo o critério "= EXERCÍCIO" (ver regra d).
RPPS_RESERVAS_CONSTITUIDAS;2;RESC_NumAta;SIM;SIM;Caractere(16);Núm. da ata do conselho curador;;"99999999999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "99999999999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
RPPS_RESERVAS_CONSTITUIDAS;3;RESC_Valor;NÃO;SIM;Caractere(14,2);Valor da reserva constituída;;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
RPPS_RESERVAS_CONSTITUIDAS;4;RESC_NomeArqPDF;NÃO;SIM;Caractere(21);Nome do arquivo PDF;;;REGRA 1: A formatação do nome do arquivo PDF deverá estar de acordo com a regra "RESC_AAAAMM_99999.PDF".
RPPS_RN122020_DA_FOLHAPAGAMENTO;1;DAFP_ExercicioReferencia;SIM;SIM;Caractere(4);Exercício de referência;;;REGRA 1: O conteúdo do campo deverá conter um MÊS ou ANO válido, o MÊS ou ANO será validado segundo o critério "< EXERCÍCIO" (ver regra d).
RPPS_RN122020_DA_FOLHAPAGAMENTO;2;DAFP_ValorServidoresEstaduais;NÃO;SIM;Caractere(14,2);Valor da folha de pagamento dos servidores estaduais (Estado, Assembleia, TCE, MP, Defensoria e TJ);;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
RPPS_RN122020_DA_FOLHAPAGAMENTO;3;DAFP_ValorServidoresPrefeitura;NÃO;SIM;Caractere(14,2);Valor da folha de pagamento dos servidores da Prefeitura Municipal;;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
RPPS_RN122020_DA_FOLHAPAGAMENTO;4;DAFP_ValorServidoresCamara;NÃO;SIM;Caractere(14,2);Valor da folha de pagamento dos servidores da Câmara Municipal;;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
RPPS_RN122020_DA_FOLHAPAGAMENTO;5;DAFP_ValorServidoresRPPSAtivos;NÃO;SIM;Caractere(14,2);Valor da folha de pagamento dos servidores do RPPS - Ativos;;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
RPPS_RN122020_DA_FOLHAPAGAMENTO;6;DAFP_ValorDemaisServidores;NÃO;SIM;Caractere(14,2);Valor da folha de pagamento dos Demais servidores ativos de outros órgãos/entidades;;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
RPPS_RN122020_DA_FOLHAPAGAMENTO;7;DAFP_ValorAposentReformaPensao;NÃO;SIM;Caractere(14,2);Valor da folha de pagamento referente a Aposentadorias, Reformas e Pensões;;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
