NOMETABELA;ORDEM;NOMECAMPO;CHAVE;OBRIGATORIO;TIPO;DESCRICAO;TABELAORIGEM;FORMATO;REGRAS
RPPS_RN122020_PARCELAMENTOSVIGENTES;8;RP_QtdeParcelas;NÃO;SIM;Inteiro;Quantidade de parcelas;;;REGRA 1: O conteúdo do campo deverá conter um número POSITIVO quando obrigatório.
RPPS_RN122020_PARCELAMENTOSVIGENTES;9;RP_NomeArqPDFTermo;NÃO;NÃO;Caractere(19);Nome do arquivo PDF - Termo de Confissão de Débitos;;;REGRA 1: A formatação do nome do arquivo PDF deverá estar de acordo com a regra "RP_AAAAMM_99999.PDF".
RPPS_RN122020_PARCELAMENTOSVIGENTES;10;RP_NomeArqPDFDemonstrativo;NÃO;NÃO;Caractere(19);Nome do arquivo PDF - Demonstrativo Consolidado de Parcelamentos;;;REGRA 1: A formatação do nome do arquivo PDF deverá estar de acordo com a regra "RP_AAAAMM_99999.PDF".
RPPS_RN122020_PARCELAMENTOSVIGENTESMOV;1;UG_Codigo;SIM;SIM;Caractere(7);Cód. do órgão com parcelamento;RPPS_RN122020_PARCELAMENTOSVIGENTES;;
RPPS_RN122020_PARCELAMENTOSVIGENTESMOV;2;LEI_Numero;SIM;SIM;Caractere(10);Núm. da lei do parcelamento;RPPS_RN122020_PARCELAMENTOSVIGENTES;"99999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "99999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
RPPS_RN122020_PARCELAMENTOSVIGENTESMOV;3;RP_PeriodoInicial;SIM;SIM;Caractere(7);Ano/mês inicial abrangido pelo parcelamento;RPPS_RN122020_PARCELAMENTOSVIGENTES;"AAAA/MM" (ANO/MÊS);REGRA 1: O conteúdo do campo deverá conter o/um dos seguinte(s) formato(s): 9999/99. REGRA 2: O conteúdo do campo deverá conter um MÊS ou ANO válido, o MÊS ou ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
RPPS_RN122020_PARCELAMENTOSVIGENTESMOV;4;RP_PeriodoFinal;SIM;SIM;Caractere(7);Ano/mês final abrangido pelo parcelamento;RPPS_RN122020_PARCELAMENTOSVIGENTES;"AAAA/MM" (ANO/MÊS);REGRA 1: O conteúdo do campo deverá conter o/um dos seguinte(s) formato(s): 9999/99. REGRA 2: O conteúdo do campo deverá conter um MÊS ou ANO válido, o MÊS ou ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
RPPS_RN122020_PARCELAMENTOSVIGENTESMOV;5;RPM_NumeroParcela;SIM;SIM;Inteiro;Núm. da parcela paga;;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
RPPS_RN122020_PARCELAMENTOSVIGENTESMOV;6;RPM_ValorMontanteParcelado;NÃO;SIM;Caractere(14,2);Valor do montante parcelado;;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
RPPS_RN122020_PARCELAMENTOSVIGENTESMOV;7;RPM_DataPagamento;NÃO;SIM;Caractere(10);Data do pagamento;;;REGRA 1: O conteúdo do campo deverá conter uma DATA válida, a DATA será validada segundo o critério "<= DATA ATUAL" (ver regra d).
RPPS_RN122020_PARCELAMENTOSVIGENTESMOV;8;RPM_ValorDevidoParcela;NÃO;SIM;Caractere(14,2);Valor devido da parcela;;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
RPPS_RN122020_PARCELAMENTOSVIGENTESMOV;9;RPM_ValorPagoParcela;NÃO;SIM;Caractere(14,2);Valor  pago da parcela;;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
RPPS_RN122020_PARCELAMENTOSVIGENTESMOV;10;RPM_ValorMultaJurosDevidos;NÃO;SIM;Caractere(14,2);Valor multa e juros devidos por atraso na parcela;;;REGRA 1: O conteúdo do campo deverá conter um número POSITIVO quando obrigatório.
RPPS_RN122020_PARCELAMENTOSVIGENTESMOV;11;RPM_ValorMultaJurosPagos;NÃO;SIM;Caractere(14,2);Valor multa e juros pagos por atraso na parcela;;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
RPPS_RN122020_PLANOFINANCEIRO;1;PLFINAN_Exercicio;SIM;SIM;Caractere(4);Exercício de referência;;"9999" (NRO);REGRA 1: O conteúdo do campo deverá conter um MÊS ou ANO válido, o MÊS ou ANO será validado segundo o critério "= EXERCÍCIO" (ver regra d).
RPPS_RN122020_PLANOFINANCEIRO;2;PLFINAN_QtdeAposentaPensao;NÃO;SIM;Inteiro;Quantidade de aposentadorias e pensões concedidas, no exercício, do plano financeiro;;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
RPPS_RN122020_PLANOFINANCEIRO;3;PLFINAN_ValorReceitaContrib;NÃO;SIM;Caractere(14,2);Receita de contribuições do plano financeiro;;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
RPPS_RN122020_PLANOFINANCEIRO;4;PLFINAN_ValorDespesaBnefPrevid;NÃO;SIM;Caractere(14,2);Despesas com benefícios previdenciários do plano financeiro;;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
RPPS_RN122020_PLANOFINANCEIRO;5;PLFINAN_ValorCobertura;NÃO;SIM;Caractere(14,2);Cobertura por insuficiência financeira do plano financeiro;;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
RPPS_RN122020_PLANOPREVIDENCIARIO;1;PLPREVID_Exercicio;SIM;SIM;Caractere(4);Exercício de referência;;"9999" (NRO);REGRA 1: O conteúdo do campo deverá conter um MÊS ou ANO válido, o MÊS ou ANO será validado segundo o critério "= EXERCÍCIO" (ver regra d).
RPPS_RN122020_PLANOPREVIDENCIARIO;2;PLPREVID_QtdeAposentaPensao;NÃO;SIM;Inteiro;Quantidade de aposentadorias e pensões concedidas, no exercício, do plano previdenciário;;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
RPPS_RN122020_PLANOPREVIDENCIARIO;3;PLPREVID_ValorReceitaContrib;NÃO;SIM;Caractere(14,2);Receita de contribuições do plano previdenciário;;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
RPPS_RN122020_PLANOPREVIDENCIARIO;4;PLPREVID_ValorDespesaBenefPrev;NÃO;SIM;Caractere(14,2);Despesas com benefícios previdenciários do plano previdenciário;;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
RPPS_RN122020_PLANOPREVIDENCIARIO;5;PLPREVID_ValorCobertura;NÃO;SIM;Caractere(14,2);Cobertura por insuficiência financeira do plano previdenciário;;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
RPPS_RN122020_POLITICAINVESTIMENTO;1;PINVEST_Exercicio;SIM;SIM;Caractere(4);Exercício de referência;;"9999" (NRO);REGRA 1: O conteúdo do campo deverá conter um MÊS ou ANO válido, o MÊS ou ANO será validado segundo o critério "= EXERCÍCIO" (ver regra d).
RPPS_RN122020_POLITICAINVESTIMENTO;2;PINVEST_IndiceUtilizado;NÃO;SIM;Caractere(30);Índice utilizado;;;
RPPS_RN122020_POLITICAINVESTIMENTO;3;PINVEST_MetaPrevista;NÃO;SIM;Caractere(30);Meta anual prevista;;;
RPPS_RN122020_POLITICAINVESTIMENTO;4;PINVEST_PercRentabilidadeBruta;NÃO;SIM;Caractere(3,2);Rentabilidade Bruta (com o índice utilizado);;"999.99" (NRO);REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório e não poderá ser maior que "999.99".
RPPS_RN122020_POLITICAINVESTIMENTO;5;PINVEST_OutrosAspectos;NÃO;SIM;Caractere(255);Apresentar as ações, providências, situações e/ou comentários adicionais acerca da gestão administrativa;;;
RPPS_RN122020_QUESTIONARIO;1;QEST_Exercicio;SIM;SIM;Caractere(4);Exercício de referência;;"9999" (NRO);REGRA 1: O conteúdo do campo deverá conter um MÊS ou ANO válido, o MÊS ou ANO será validado segundo o critério "= EXERCÍCIO" (ver regra d).
RPPS_RN122020_QUESTIONARIO;2;QP_Codigo;SIM;SIM;Inteiro;Cód. da pergunta;TI.QUESTIONARIO_PERGUNTAS;1...19;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...19".
RPPS_RN122020_QUESTIONARIO;3;QR_Codigo;NÃO;SIM;Inteiro;Cód. da resposta;TI.QUESTIONARIO_RESPOSTAS;1...9;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...9".
RPPS_RN122020_QUESTIONARIO;4;QEST_ProvidenciasAdotadas;NÃO;COND;Caractere(255);Providências adotadas;;;
RPPS_RN122020_QUESTIONARIO;5;QEST_NomeArqPDFLeiAlteraRemune;NÃO;COND;Caractere(255);Providências adotadas (Controle interno);;;REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "QP_Codigo" for "'19'".
RPPS_RN122020_QUESTIONARIO;6;QEST_ObsContribParcelamento;NÃO;NÃO;Caractere(255);Outras informações e observações;;;
RPPS_RN122020_QUESTIONARIO;7;QEST_ManifestacaoEstudoViabili;NÃO;NÃO;Caractere(255);Manifestação;;;
RPPS_RN122020_QUESTIONARIO;8;QEST_ManifestacaoAliquota;NÃO;COND;Caractere(255);Manifestação;;;
RPPS_RN122020_QUESTIONARIO;9;QEST_NomeArqPDFNotificParcel;NÃO;NÃO;Caractere(22);Nome do arquivo PDF;;;REGRA 1: A formatação do nome do arquivo PDF deverá estar de acordo com a regra "QEST_AAAAMM_99999.PDF".
RPPS_RN122020_QUESTIONARIO;10;QEST_NomeArqPDFNotificContrib;NÃO;NÃO;Caractere(22);Nome do arquivo PDF;;;REGRA 1: A formatação do nome do arquivo PDF deverá estar de acordo com a regra "QEST_AAAAMM_99999.PDF".
RPPS_RN122020_QUESTIONARIO;11;QEST_NomeArqPDFAtoNormativo;NÃO;COND;Caractere(22);Nome do arquivo PDF;;;REGRA 1: A formatação do nome do arquivo PDF deverá estar de acordo com a regra "QEST_AAAAMM_99999.PDF".
RPPS_RN122020_QUESTIONARIO;12;QEST_NomeArqPDFEstudo;NÃO;COND;Caractere(22);Nome do arquivo PDF;;;REGRA 1: A formatação do nome do arquivo PDF deverá estar de acordo com a regra "QEST_AAAAMM_99999.PDF".
RPPS_RN122020_QUESTIONARIO;13;QEST_NomeArqPDFEstudoViabili;NÃO;COND;Caractere(22);Nome do arquivo PDF;;;REGRA 1: A formatação do nome do arquivo PDF deverá estar de acordo com a regra "QEST_AAAAMM_99999.PDF".
RPPS_RN122020_QUESTIONARIO;14;QEST_ProvidenciasContrInterno;NÃO;COND;Caractere(22);Nome do arquivo PDF;;;REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "QP_Codigo" for "'16'". REGRA 2: A formatação do nome do arquivo PDF deverá estar de acordo com a regra "QEST_AAAAMM_99999.PDF".
RPPS_RN122020_QUESTIONARIO;15;QEST_NomeArqPDFLeiPlanoAmortiz;NÃO;COND;Caractere(22);Nome do arquivo PDF;;;REGRA 1: A formatação do nome do arquivo PDF deverá estar de acordo com a regra "QEST_AAAAMM_99999.PDF".
RPPS_RN122020_RESULTADOS;1;RF_Exercicio;SIM;SIM;Caractere(4);Exercício de referência;;"9999" (NRO);REGRA 1: O conteúdo do campo deverá conter um MÊS ou ANO válido, o MÊS ou ANO será validado segundo o critério "= EXERCÍCIO" (ver regra d).
RPPS_RN122020_RESULTADOS;2;TRF_Codigo;SIM;SIM;Inteiro;Cód. do tipo de resultado;TI.TIPO_RESULTADO_FINANCEIRO;1...4;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...4".
RPPS_RN122020_RESULTADOS;3;RF_ValorExercicioAnterior;NÃO;SIM;Caractere(14,2);Valor no exercício anterior;;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
RPPS_RN122020_RESULTADOS;4;RF_ValorExercicioAtual;NÃO;SIM;Caractere(14,2);Valor no exercício em análise;;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
RPPS_RN122020_RESULTADOS;5;RF_Manifestacao;NÃO;SIM;Caractere(255);Manifestação;;;
SALDO_CONTA_CONTABIL_TCEMT;1;ECTCE_Codigo;SIM;SIM;Caractere(11);Cód. do elenco de contas;TI.ELENCO_CONTAS_TCEMT;;
SALDO_CONTA_CONTABIL_TCEMT;2;SCC_MesCompetencia;SIM;SIM;Caractere(2);Mês de competência;;"99" (NRO);REGRA 1: O conteúdo do campo deverá estar preenchido com "01...13". REGRA 2: O conteúdo do campo deverá conter um MÊS ou ANO válido, o MÊS ou ANO será validado segundo o critério "= MÊS" (ver regra d).
SALDO_CONTA_CONTABIL_TCEMT;3;SCC_ValorDebito;NÃO;SIM;Caractere(14,2);Valor de débito acumulado até o mês anterior;;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
SALDO_CONTA_CONTABIL_TCEMT;4;SCC_ValorCredito;NÃO;SIM;Caractere(14,2);Valor de crédito acumulado até o mês anterior;;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
