NOMETABELA;ORDEM;NOMECAMPO;CHAVE;OBRIGATORIO;TIPO;DESCRICAO;TABELAORIGEM;FORMATO;REGRAS
MEMBRO_CONSELHO_MUNICIPAL;15;MCMUNIC_DataValidadeCertifica;NÃO;COND;Caractere(10);Data da certificação;;;REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "MCMUNIC_PossuiCertificacao" for "'S'". REGRA 2: O conteúdo do campo deverá conter uma DATA válida, a DATA será validada segundo o critério "DATA FUTURA" (ver regra d).
MEMBRO_CONSELHO_MUNICIPAL;16;MCMUNIC_NomeArqPDFCertificado;NÃO;COND;Caractere(24);Nome do arquivo PDF;;;REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "MCMUNIC_PossuiCertificacao" for "'S'". REGRA 2: A formatação do nome do arquivo PDF deverá estar de acordo com a regra "MCMUNIC_AAAAMM_99999.PDF".
PESSOAL;1;PESS_Matricula;SIM;SIM;Caractere(10);Núm. da matrícula do servidor;;"9999999999" (NRO);REGRA 1: O conteúdo do campo não deverá conter espaços em branco (" ") quando obrigatório.
PESSOAL;2;PESS_Nome;NÃO;SIM;Caractere(60);Nome;;;REGRA 1: O conteúdo do campo não deverá conter palavras como "SEM INFORMACAO", "NAO USAR", etc., e suas variações com acentuação.
PESSOAL;3;PESS_CPF;NÃO;SIM;Caractere(14);CPF;;"999.999.999-99";REGRA 1: O conteúdo do campo deverá conter um número de CPF ("999.999.999-99") válido.
PESSOAL;4;PESS_DataNascimento;NÃO;SIM;Caractere(10);Data de nascimento;;;REGRA 1: O conteúdo do campo deverá conter uma DATA válida, a DATA será validada segundo o critério "<= DATA ATUAL" (ver regra d).
PESSOAL;5;PESS_Sexo;NÃO;SIM;Caractere(1);Sexo;;"1" para masculino "2" para feminino;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...2".
PESSOAL;6;PESS_EstadoCivil;NÃO;SIM;Caractere(1);Estado civil;TI.ESTADO_CIVIL;1...6;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...6".
PESSOAL;7;PESS_NomeConjuge;NÃO;COND;Caractere(60);Nome do(a) cônjuge;;;REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "PESS_EstadoCivil" for "'2', '6'".
PESSOAL;8;PESS_CPFConjuge;NÃO;COND;Caractere(14);CPF do(a) cônjuge;;"999.999.999-99";REGRA 1: O conteúdo do campo deverá estar preenchido se o conteúdo do campo "PESS_EstadoCivil" for "'2', '6'". REGRA 2: O conteúdo do campo deverá conter um número de CPF ("999.999.999-99") válido.
PESSOAL;9;PESS_NomeMae;NÃO;SIM;Caractere(60);Nome da mãe;;;REGRA 1: O conteúdo do campo não deverá conter palavras como "SEM INFORMACAO", "NAO USAR", etc., e suas variações com acentuação.
PESSOAL;10;PESS_CPFMae;NÃO;COND;Caractere(14);CPF da mãe;;"999.999.999-99";REGRA 1: O conteúdo do campo deverá conter um número de CPF ("999.999.999-99") válido.
PESSOAL;11;PESS_NomePai;NÃO;COND;Caractere(60);Nome do pai;;;
PESSOAL;12;PESS_CPFPai;NÃO;COND;Caractere(14);CPF do pai;;"999.999.999-99";REGRA 1: O conteúdo do campo deverá conter um número de CPF ("999.999.999-99") válido caso o conteúdo do campo "PESS_NomePai" seja diferente de "NÃO CONSTA".
PESSOAL;13;TESC_Codigo;NÃO;SIM;Inteiro;Cód. do tipo da escolaridade;TI.TIPO_ESCOLARIDADE;1...8;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...8".
PESSOAL;14;PESS_NumeroPISPASEP;NÃO;SIM;Caractere(14);Núm. do PIS/PASEP;;;
PESSOAL;15;PESS_PNE;NÃO;SIM;Caractere(1);É pessoa com deficiência (PCD)?;;"S" para sim "N" para não;REGRA 1: O conteúdo do campo deverá estar preenchido com "'S', 'N'".
PESSOAL;16;PESS_CelFone;NÃO;NÃO;Caractere(20);Núm. do celular;;;REGRA 1: O conteúdo do campo deverá conter um número de TELEFONE ou CELULAR válido nos formatos "(99)9999-9999", "(999)9999-9999", "(99)99999-9999", ou "(999)99999-9999".
PESSOAL;17;PESS_Email;NÃO;NÃO;Caractere(70);E-mail;;;REGRA 1: O conteúdo do campo deverá conter um e-mail válido, se o campo for opcional, deixar vazio, se houver mais de um e-mail separar por "/" (barra).
PRESTACAO_CONTAS_ADIANT_DOC;1;SOLIC_NumProcesso;SIM;SIM;Caractere(16);Núm. da solicitação;PRESTACAO_CONTAS_ADIANTAMENTO;"99999999999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "99999999999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
PRESTACAO_CONTAS_ADIANT_DOC;2;PESS_Matricula;SIM;SIM;Caractere(10);Núm. da matrícula do servidor;PRESTACAO_CONTAS_ADIANTAMENTO;"9999999999" (NRO);REGRA 1: O conteúdo do campo não deverá conter espaços em branco (" ") quando obrigatório.
PRESTACAO_CONTAS_ADIANT_DOC;3;ADTO_Tipo;SIM;SIM;Caractere(1);Tipo do adiantamento;PRESTACAO_CONTAS_ADIANTAMENTO;"1" para material de consumo "2" para serviço;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...2".
PRESTACAO_CONTAS_ADIANT_DOC;4;PCAD_Data;SIM;SIM;Caractere(10);Data do adiantamento;PRESTACAO_CONTAS_ADIANTAMENTO;;REGRA 1: O conteúdo do campo deverá conter uma DATA válida, a DATA será validada segundo o critério "COMPETÊNCIA DA CARGA" (ver regra d).
PRESTACAO_CONTAS_ADIANT_DOC;5;PCADDOC_NumDocumento;SIM;SIM;Caractere(44);Núm. do documento;;;
PRESTACAO_CONTAS_ADIANT_DOC;6;PCADDOC_TipoDocumento;NÃO;SIM;Inteiro;Tipo do documento;TI.TIPO_DOC_PREST_CONT_ADIANT;1...3|9;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...3|'9'".
PRESTACAO_CONTAS_ADIANT_DOC;7;PCADDOC_ObjetoDespesa;NÃO;SIM;Caractere(255);Objeto da despesa;;;
PRESTACAO_CONTAS_ADIANT_DOC;8;PCADDOC_CPF_CNPJ;NÃO;COND;Caractere(20);CPF/CNPJ do beneficiário ou credor da despesa;CADASTRO_GERAL;"999.999.999-99" ou "99.999.999/9999-99";REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "PCADDOC_TipoDocumento" for "'1'". REGRA 2: O conteúdo do campo deverá conter um número de CPF ("999.999.999-99") ou CNPJ ("99.999.999/9999-99") válido.
PRESTACAO_CONTAS_ADIANT_DOC;9;PCADDOC_Credor;NÃO;COND;Caractere(80);Nome do beneficiário ou credor da despesa;;;REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "PCADDOC_TipoDocumento" for "'2', '3', '9'".
PRESTACAO_CONTAS_ADIANT_DOC;10;PCADDOC_Valor;NÃO;SIM;Caractere(14,2);Valor da prestação de contas;;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
PRESTACAO_CONTAS_ADIANTAMENTO;1;SOLIC_NumProcesso;SIM;SIM;Caractere(16);Núm. da solicitação;ADIANTAMENTO;"99999999999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "99999999999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
PRESTACAO_CONTAS_ADIANTAMENTO;2;PESS_Matricula;SIM;SIM;Caractere(10);Núm. da matrícula do servidor;ADIANTAMENTO;"9999999999" (NRO);REGRA 1: O conteúdo do campo não deverá conter espaços em branco (" ") quando obrigatório.
PRESTACAO_CONTAS_ADIANTAMENTO;3;ADTO_Tipo;SIM;SIM;Caractere(1);Tipo do adiantamento;ADIANTAMENTO;"1" para material de consumo "2" para serviço;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...2".
PRESTACAO_CONTAS_ADIANTAMENTO;4;PCAD_Data;SIM;SIM;Caractere(10);Data da prestação de contas;;;REGRA 1: O conteúdo do campo deverá conter uma DATA válida, a DATA será validada segundo o critério "COMPETÊNCIA DA CARGA" (ver regra d).
PRESTACAO_CONTAS_ADIANTAMENTO;5;PCAD_Aprovada;NÃO;SIM;Caractere(1);Foi aprovada?;;"S" para sim "N" para não;REGRA 1: O conteúdo do campo deverá estar preenchido com "'S', 'N'". REGRA 2: O conteúdo do campo deverá estar preenchido se o conteúdo do campo "NÃO SE APLICA" for "NÃO SE APLICA".
PRESTACAO_CONTAS_ADIANTAMENTO;6;PCAD_MotivoNaoAprovacao;NÃO;COND;Caractere(250);Motivo da não aprovação;;;REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "PCAD_Aprovada" for "'N'".
PRESTACAO_CONTAS_ADIANTAMENTO;7;PCAD_Providencias;NÃO;COND;Caractere(250);Providências da não aprovação;;;REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "PCAD_Aprovada" for "'N'".
PRESTACAO_CONTAS_DIARIA;1;SOLIC_NumProcesso;SIM;SIM;Caractere(16);Núm. da solicitação;DIARIA;"99999999999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "99999999999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "<= EXERCÍCIO" (ver regra d).
PRESTACAO_CONTAS_DIARIA;2;DIAR_IdentificBeneficiado;SIM;SIM;Caractere(20);Beneficiado;DIARIA;;REGRA 1: O conteúdo do campo deverá conter um número de CPF ("999.999.999-99") ou CNPJ ("99.999.999/9999-99") válido e se for uma matrícula, deverá conter 10 caracteres (preencher com "0" (zero) à esquerda).
PRESTACAO_CONTAS_DIARIA;3;PCDIARIA_Data;SIM;SIM;Caractere(10);Data da prestação de contas;;;REGRA 1: O conteúdo do campo deverá conter uma DATA válida, a DATA será validada segundo o critério "COMPETÊNCIA DA CARGA" (ver regra d).
PRESTACAO_CONTAS_DIARIA;4;PCDIARIA_Aprovada;NÃO;SIM;Caractere(1);Foi aprovada?;;"S" para sim "N" para não;REGRA 1: O conteúdo do campo deverá estar preenchido com "'S', 'N'".
PRESTACAO_CONTAS_DIARIA;5;PCDIARIA_MotivoNaoAprovacao;NÃO;COND;Caractere(250);Motivo da não aprovação;;;REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "PCDIARIA_Aprovada" for "'N'".
PRESTACAO_CONTAS_DIARIA;6;PCDIARIA_Providencias;NÃO;COND;Caractere(250);Providências da não aprovação;;;REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "PCDIARIA_Aprovada" for "'N'".
PRESTACAO_CONTAS_DIARIA;7;PCDIARIA_Valor;NÃO;SIM;Caractere(14,2);Valor da prestação de contas;;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
RELACAO_BENS_MOVIMENTACAO;1;RBP_Codigo;SIM;SIM;Caractere(20);Núm. do registro patrimonial;RELACAO_BENS_PATRIMONIAIS;"99999999999999999999";REGRA 1: O conteúdo do campo deverá conter o/um dos seguinte(s) formato(s): 99999999999999999999.
RELACAO_BENS_MOVIMENTACAO;2;RBP_TipoBemPatrimonial;SIM;SIM;Caractere(1);Tipo do bem patrimonial;RELACAO_BENS_PATRIMONIAIS;"1" para bens móveis "2" para bens imóveis;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...2".
RELACAO_BENS_MOVIMENTACAO;3;RBM_MesCompetencia;SIM;SIM;Caractere(2);Mês de competência;;"99" (NRO);REGRA 1: O conteúdo do campo deverá estar preenchido com "01...12". REGRA 2: O conteúdo do campo deverá conter um MÊS ou ANO válido, o MÊS ou ANO será validado segundo o critério "= MÊS" (ver regra d).
RELACAO_BENS_MOVIMENTACAO;4;RBM_TipoMovimentacao;SIM;SIM;Inteiro;Tipo da movimentação;TI.TIPO_BEM_MOVIMENTACAO;1...6;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...6".
RELACAO_BENS_MOVIMENTACAO;5;RBM_Valor;NÃO;SIM;Caractere(14,2);Valor da movimentação;;;REGRA 1: O conteúdo do campo deverá conter um número POSITIVO quando obrigatório.
RELACAO_BENS_PATRIMONIAIS;1;RBP_Codigo;SIM;SIM;Caractere(20);Núm. do registro patrimonial;;"99999999999999999999";REGRA 1: O conteúdo do campo deverá conter o/um dos seguinte(s) formato(s): 99999999999999999999.
RELACAO_BENS_PATRIMONIAIS;2;RBP_TipoBemPatrimonial;SIM;SIM;Caractere(1);Tipo do bem patrimonial;;"1" para bens móveis "2" para bens imóveis e intangíveis;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...2".
RELACAO_BENS_PATRIMONIAIS;3;RBP_TipoAquisicao;NÃO;SIM;Inteiro;Tipo da aquisição;TI.TIPO_AQUISICAO_BENS_MOVEIS/TI.TIPO_AQUISICAO_BENS_IMOVEIS;1...9;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...9".
RELACAO_BENS_PATRIMONIAIS;4;RBP_DataAquisicao;NÃO;SIM;Caractere(10);Data da aquisição;;;REGRA 1: O conteúdo do campo deverá conter uma DATA válida, a DATA será validada segundo o critério "<= EXERCÍCIO" (ver regra d).
RELACAO_BENS_PATRIMONIAIS;5;RBP_Descricao;NÃO;SIM;Caractere(120);Descrição do bem móvel ou imóvel;;;
RELACAO_BENS_PATRIMONIAIS;6;RBP_ValAquisicao;NÃO;SIM;Caractere(14,2);Valor de aquisição;;;REGRA 1: O conteúdo do campo deverá conter um número POSITIVO quando obrigatório. REGRA 2: O conteúdo do campo deverá conter um valor MAIOR ou IGUAL ao conteúdo do campo "RBP_ValResidual".
RELACAO_BENS_PATRIMONIAIS;7;RBP_ValResidual;NÃO;SIM;Caractere(14,2);Valor residual;;;REGRA 1: O conteúdo do campo deverá conter o número ZERO ou POSITIVO quando obrigatório.
RELACAO_BENS_PATRIMONIAIS;8;RBP_ValLiquidoContabil;NÃO;SIM;Caractere(14,2);Valor líquido contábil;;;REGRA 1: O conteúdo do campo deverá conter um número POSITIVO quando obrigatório.
RELACAO_BENS_PATRIMONIAIS;9;RBP_NumNF;NÃO;COND;Caractere(10);Núm. da nota fiscal;;;REGRA 1: O conteúdo do campo deverá estar preenchido quando o conteúdo do campo "MOV_TipoAquisicao" ou "RBP_TipoAquisicao" for "1" e o conteúdo do campo "MOV_DataAquisicao" ou "RBP_DataAquisicao" for maior ou igual a "01/01/2020".
RELACAO_BENS_PATRIMONIAIS;10;DVPB_NumSequencial;NÃO;NÃO;Inteiro;Núm. sequencial da dívida pública;DIVIDA_PUBLICA;;REGRA 1: O conteúdo do campo deverá conter um número POSITIVO quando obrigatório.
REUNIAO_CONSELHO_MUNICIPAL;1;TCMUNIC_Codigo;SIM;SIM;Caractere(2);Cód. do tipo do conselho;CONSELHO_MUNICIPAL;01...39;REGRA 1: O conteúdo do campo deverá estar preenchido com "01...39".
REUNIAO_CONSELHO_MUNICIPAL;2;CMUNIC_DataInicio;SIM;SIM;Caractere(10);Data do início do conselho;CONSELHO_MUNICIPAL;;REGRA 1: O conteúdo do campo deverá conter uma DATA válida, a DATA será validada segundo o critério "<= EXERCÍCIO" (ver regra d).
REUNIAO_CONSELHO_MUNICIPAL;3;CMUNIC_NaturezaCodigo;SIM;SIM;Caractere(2);Cód. da natureza do conselho;CONSELHO_MUNICIPAL;01...05;REGRA 1: O conteúdo do campo deverá estar preenchido com "01...05".
REUNIAO_CONSELHO_MUNICIPAL;4;RCMUNIC_NumSequencial;SIM;SIM;Inteiro;Núm. sequencial da reunião;;;REGRA 1: O conteúdo do campo deverá conter um número POSITIVO quando obrigatório.
REUNIAO_CONSELHO_MUNICIPAL;5;RCMUNIC_Data;SIM;SIM;Caractere(10);Data da reunião;;;REGRA 1: O conteúdo do campo deverá conter uma DATA válida, a DATA será validada segundo o critério "COMPETÊNCIA DA CARGA" (ver regra d).
REUNIAO_CONSELHO_MUNICIPAL;6;RCMUNIC_TipoReuniao;NÃO;SIM;Caractere(1);Tipo da reunião;;"1" para extraordinária "2" para ordinárias;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...2".
REUNIAO_CONSELHO_MUNICIPAL;7;RCMUNIC_NomeArqPDF;NÃO;COND;Caractere(24);Nome do arquivo PDF;;;REGRA 1: A formatação do nome do arquivo PDF deverá estar de acordo com a regra "RCMUNIC_AAAAMM_99999.PDF".
SOLICITACAO;1;SOLIC_NumProcesso;SIM;SIM;Caractere(16);Núm. da solicitação;;"99999999999/AAAA" (NRO/ANO);REGRA 1: O conteúdo do campo deverá conter um valor no formato "99999999999/AAAA" (NRO/ANO), o ANO será validado segundo o critério "= EXERCÍCIO" (ver regra d).
SOLICITACAO;2;SOLIC_Tipo;NÃO;SIM;Inteiro;Tipo;TI.TIPO_SOLICTIACAO;1...4;REGRA 1: O conteúdo do campo deverá estar preenchido com "1...4".
SOLICITACAO;3;SOLIC_DataProcesso;NÃO;SIM;Caractere(10);Data;;;REGRA 1: O conteúdo do campo deverá conter uma DATA válida, a DATA será validada segundo o critério "COMPETÊNCIA DA CARGA" (ver regra d).
SOLICITACAO;4;SOLIC_Descricao;NÃO;SIM;Caractere(255);Descrição;;;
SOLICITACAO;5;PESS_Matricula;NÃO;SIM;Caractere(10);Núm. da matrícula do responsável pela solicitação;PESSOAL;"9999999999" (NRO);REGRA 1: O conteúdo do campo não deverá conter espaços em branco (" ") quando obrigatório. REGRA 2: O conteúdo do campo deverá estar preenchido com "NÃO SE APLICA".
